Sim 3

Solar R: 0.256
Solar A: 0.5754
Solar T: 0.1686

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.859	0.1435	0.8454	0.0111	1.3102	0.0028	0.0132	0.3589	500.0	
1.86	0.1423	0.8472	0.0106	1.3102	0.0028	0.0132	0.3593	500.0	
1.861	0.14	0.8491	0.0109	1.3102	0.0028	0.0132	0.3596	500.0	
1.862	0.1387	0.8506	0.0107	1.3101	0.0029	0.0132	0.36	500.0	
1.863	0.1382	0.852	0.0098	1.3101	0.0029	0.0131	0.3603	500.0	
1.864	0.1373	0.8527	0.01	1.3101	0.0029	0.0131	0.3607	500.0	
1.865	0.1353	0.855	0.0097	1.3101	0.0029	0.0131	0.361	500.0	
1.866	0.1356	0.855	0.0094	1.31	0.003	0.0131	0.3614	500.0	
1.867	0.1328	0.858	0.0092	1.31	0.003	0.0131	0.3617	500.0	
1.868	0.1321	0.859	0.0089	1.31	0.003	0.0131	0.3621	500.0	
1.869	0.1316	0.8596	0.0088	1.3099	0.0031	0.013	0.3624	500.0	
1.87	0.1301	0.8611	0.0087	1.3099	0.0031	0.013	0.3628	500.0	
1.871	0.1293	0.8619	0.0088	1.3099	0.0031	0.013	0.3631	500.0	
1.872	0.1282	0.8631	0.0087	1.3098	0.0032	0.013	0.3635	500.0	
1.873	0.1267	0.865	0.0083	1.3098	0.0032	0.013	0.3638	500.0	
1.874	0.1266	0.8653	0.0081	1.3098	0.0032	0.0129	0.3642	500.0	
1.875	0.1241	0.868	0.008	1.3098	0.0033	0.0129	0.3645	500.0	
1.876	0.1235	0.8689	0.0077	1.3097	0.0033	0.0129	0.3648	500.0	
1.877	0.1229	0.8695	0.0076	1.3097	0.0033	0.0129	0.3652	500.0	
1.878	0.122	0.8705	0.0075	1.3097	0.0034	0.0129	0.3655	500.0	
1.879	0.1215	0.871	0.0075	1.3096	0.0034	0.0129	0.3659	500.0	
1.88	0.1191	0.8739	0.007	1.3096	0.0034	0.0128	0.3662	500.0	
1.881	0.1189	0.8743	0.0068	1.3096	0.0034	0.0128	0.3666	500.0	
1.882	0.1181	0.8752	0.0068	1.3095	0.0035	0.0128	0.3669	500.0	
1.883	0.1168	0.8763	0.0069	1.3095	0.0035	0.0128	0.3673	500.0	
1.884	0.1169	0.8766	0.0065	1.3095	0.0035	0.0128	0.3676	500.0	
1.885	0.1151	0.8784	0.0065	1.3094	0.0036	0.0127	0.3679	500.0	
1.886	0.114	0.8798	0.0062	1.3094	0.0036	0.0127	0.3683	500.0	
1.887	0.1138	0.8799	0.0063	1.3094	0.0036	0.0127	0.3686	500.0	
1.888	0.1117	0.8821	0.0062	1.3094	0.0037	0.0127	0.369	500.0	
1.889	0.1121	0.8818	0.0061	1.3093	0.0037	0.0127	0.3693	500.0	
1.89	0.11	0.884	0.006	1.3093	0.0037	0.0126	0.3696	500.0	
1.891	0.1093	0.8848	0.006	1.3093	0.0038	0.0126	0.37	500.0	
1.892	0.1076	0.8866	0.0058	1.3092	0.0038	0.0126	0.3703	500.0	
1.893	0.1083	0.8862	0.0054	1.3092	0.0038	0.0126	0.3707	500.0	
1.894	0.1081	0.8864	0.0055	1.3092	0.0039	0.0126	0.371	500.0	
1.895	0.1074	0.8873	0.0053	1.3092	0.0039	0.0125	0.3713	500.0	
1.896	0.1055	0.8893	0.0053	1.3091	0.0039	0.0125	0.3717	500.0	
1.897	0.1057	0.8891	0.0052	1.3091	0.0039	0.0125	0.372	500.0	
1.898	0.1037	0.8911	0.0052	1.3091	0.004	0.0125	0.3723	500.0	
1.899	0.1037	0.8912	0.005	1.309	0.004	0.0125	0.3727	500.0	
1.9	0.1021	0.8928	0.0051	1.309	0.004	0.0124	0.373	500.0	
1.901	0.1023	0.8929	0.0048	1.309	0.0041	0.0124	0.3733	500.0	
1.902	0.1018	0.8934	0.0048	1.3089	0.0041	0.0124	0.3737	500.0	
1.903	0.1019	0.8934	0.0047	1.3089	0.0041	0.0124	0.374	500.0	
1.904	0.1005	0.8949	0.0046	1.3089	0.0042	0.0124	0.3743	500.0	
1.905	0.0997	0.8958	0.0045	1.3088	0.0042	0.0123	0.3747	500.0	
1.906	0.0988	0.8966	0.0046	1.3088	0.0042	0.0123	0.375	500.0	
1.907	0.0982	0.8974	0.0043	1.3088	0.0042	0.0123	0.3753	500.0	
1.908	0.0971	0.8988	0.0041	1.3088	0.0043	0.0123	0.3757	500.0	
1.909	0.0961	0.8997	0.0042	1.3087	0.0043	0.0123	0.376	500.0	
1.91	0.0965	0.8995	0.0041	1.3087	0.0043	0.0122	0.3763	500.0	
1.911	0.0964	0.8996	0.004	1.3087	0.0044	0.0122	0.3767	500.0	
1.912	0.0948	0.9013	0.0039	1.3086	0.0044	0.0122	0.377	500.0	
1.913	0.0938	0.9023	0.0039	1.3086	0.0044	0.0122	0.3773	500.0	
1.914	0.0941	0.9021	0.0038	1.3086	0.0045	0.0122	0.3776	500.0	
1.915	0.0936	0.9025	0.0038	1.3086	0.0045	0.0121	0.378	500.0	
1.916	0.0923	0.9039	0.0038	1.3085	0.0045	0.0121	0.3783	500.0	
1.917	0.0923	0.9039	0.0038	1.3085	0.0046	0.0121	0.3786	500.0	
1.918	0.092	0.9043	0.0037	1.3085	0.0046	0.0121	0.3789	500.0	
1.919	0.091	0.9052	0.0038	1.3084	0.0046	0.0121	0.3792	500.0	
1.92	0.0904	0.9061	0.0035	1.3084	0.0046	0.012	0.3796	500.0	
1.921	0.0897	0.9067	0.0035	1.3084	0.0047	0.012	0.3799	500.0	
1.922	0.0889	0.9077	0.0034	1.3083	0.0047	0.012	0.3802	500.0	
1.923	0.0875	0.909	0.0035	1.3083	0.0047	0.012	0.3805	500.0	
1.924	0.0872	0.9095	0.0033	1.3083	0.0048	0.012	0.3809	500.0	
1.925	0.0873	0.9093	0.0034	1.3083	0.0048	0.0119	0.3812	500.0	
1.926	0.0864	0.9104	0.0032	1.3082	0.0048	0.0119	0.3815	500.0	
1.927	0.0862	0.9106	0.0032	1.3082	0.0048	0.0119	0.3818	500.0	
1.928	0.0865	0.9104	0.0031	1.3082	0.0049	0.0119	0.3821	500.0	
1.929	0.0854	0.9117	0.0029	1.3081	0.0049	0.0118	0.3824	500.0	
1.93	0.0845	0.9125	0.003	1.3081	0.0049	0.0118	0.3827	500.0	
1.931	0.0837	0.9132	0.0031	1.3081	0.005	0.0118	0.3831	500.0	
1.932	0.0837	0.9134	0.003	1.308	0.005	0.0118	0.3834	500.0	
1.933	0.0831	0.9141	0.0029	1.308	0.005	0.0118	0.3837	500.0	
1.934	0.0824	0.9148	0.0028	1.308	0.0051	0.0117	0.384	500.0	
1.935	0.0818	0.9154	0.0028	1.308	0.0051	0.0117	0.3843	500.0	
1.936	0.0815	0.9157	0.0028	1.3079	0.0051	0.0117	0.3846	500.0	
1.937	0.0806	0.9165	0.0028	1.3079	0.0051	0.0117	0.3849	500.0	
1.938	0.0802	0.9171	0.0027	1.3079	0.0052	0.0117	0.3852	500.0	
1.939	0.08	0.917	0.003	1.3078	0.0052	0.0116	0.3855	500.0	
1.94	0.0802	0.9172	0.0026	1.3078	0.0052	0.0116	0.3859	500.0	
1.941	0.0785	0.9188	0.0027	1.3078	0.0053	0.0116	0.3862	500.0	
1.942	0.0783	0.9191	0.0026	1.3077	0.0053	0.0116	0.3865	500.0	
1.943	0.0791	0.9183	0.0026	1.3077	0.0053	0.0115	0.3868	500.0	
1.944	0.0782	0.9192	0.0026	1.3077	0.0053	0.0115	0.3871	500.0	
1.945	0.0774	0.9202	0.0024	1.3076	0.0054	0.0115	0.3874	500.0	
1.946	0.0774	0.9201	0.0025	1.3076	0.0054	0.0115	0.3877	500.0	
1.947	0.0765	0.9209	0.0026	1.3076	0.0054	0.0115	0.388	500.0	
1.948	0.076	0.9216	0.0023	1.3076	0.0055	0.0114	0.3883	500.0	
1.949	0.0753	0.9224	0.0023	1.3075	0.0055	0.0114	0.3886	500.0	
1.95	0.075	0.9226	0.0024	1.3075	0.0055	0.0114	0.3889	500.0	
1.951	0.0742	0.9235	0.0023	1.3075	0.0056	0.0114	0.3892	500.0	
1.952	0.0734	0.9244	0.0022	1.3074	0.0056	0.0113	0.3895	500.0	
1.953	0.0746	0.9231	0.0022	1.3074	0.0056	0.0113	0.3898	500.0	
1.954	0.0729	0.9249	0.0021	1.3074	0.0056	0.0113	0.3901	500.0	
1.955	0.0726	0.9253	0.0021	1.3074	0.0057	0.0113	0.3904	500.0	
1.956	0.0721	0.9259	0.002	1.3073	0.0057	0.0113	0.3907	500.0	
1.957	0.072	0.9259	0.0021	1.3073	0.0057	0.0112	0.391	500.0	
1.958	0.0715	0.9265	0.002	1.3073	0.0058	0.0112	0.3912	500.0	
1.959	0.0711	0.9268	0.0021	1.3072	0.0058	0.0112	0.3915	500.0	
1.96	0.0709	0.9271	0.002	1.3072	0.0058	0.0112	0.3918	500.0	
1.961	0.0703	0.9278	0.0019	1.3072	0.0058	0.0111	0.3921	500.0	
1.962	0.0706	0.9274	0.002	1.3071	0.0059	0.0111	0.3924	500.0	
1.963	0.0698	0.9281	0.0021	1.3071	0.0059	0.0111	0.3927	500.0	
1.964	0.0687	0.9294	0.0019	1.3071	0.0059	0.0111	0.393	500.0	
1.965	0.0694	0.9287	0.0019	1.307	0.006	0.0111	0.3933	500.0	
1.966	0.0679	0.9302	0.0019	1.307	0.006	0.011	0.3936	500.0	
1.967	0.0686	0.9295	0.002	1.307	0.006	0.011	0.3938	500.0	
1.968	0.0681	0.93	0.0019	1.307	0.006	0.011	0.3941	500.0	
1.969	0.0672	0.9309	0.0018	1.3069	0.0061	0.011	0.3944	500.0	
1.97	0.0669	0.9312	0.0018	1.3069	0.0061	0.0109	0.3947	500.0	
1.971	0.0678	0.9304	0.0017	1.3069	0.0061	0.0109	0.395	500.0	
1.972	0.0658	0.9324	0.0018	1.3068	0.0062	0.0109	0.3952	500.0	
1.973	0.0666	0.9316	0.0018	1.3068	0.0062	0.0109	0.3955	500.0	
1.974	0.0657	0.9326	0.0018	1.3068	0.0062	0.0108	0.3958	500.0	
1.975	0.0656	0.9327	0.0016	1.3068	0.0062	0.0108	0.3961	500.0	
1.976	0.0649	0.9335	0.0016	1.3067	0.0063	0.0108	0.3964	500.0	
1.977	0.065	0.9333	0.0017	1.3067	0.0063	0.0108	0.3966	500.0	
1.978	0.0648	0.9336	0.0016	1.3067	0.0063	0.0108	0.3969	500.0	
1.979	0.0643	0.9341	0.0016	1.3066	0.0064	0.0107	0.3972	500.0	
1.98	0.0633	0.935	0.0017	1.3066	0.0064	0.0107	0.3974	500.0	
1.981	0.0637	0.9346	0.0016	1.3066	0.0064	0.0107	0.3977	500.0	
1.982	0.0629	0.9355	0.0016	1.3065	0.0064	0.0107	0.398	500.0	
1.983	0.0625	0.9359	0.0016	1.3065	0.0065	0.0106	0.3983	500.0	
1.984	0.0625	0.9361	0.0015	1.3065	0.0065	0.0106	0.3985	500.0	
1.985	0.062	0.9364	0.0016	1.3065	0.0065	0.0106	0.3988	500.0	
1.986	0.0619	0.9366	0.0015	1.3064	0.0065	0.0106	0.3991	500.0	
1.987	0.0613	0.9372	0.0015	1.3064	0.0066	0.0106	0.3993	500.0	
1.988	0.0609	0.9374	0.0016	1.3064	0.0066	0.0105	0.3996	500.0	
1.989	0.0609	0.9377	0.0014	1.3063	0.0066	0.0105	0.3998	500.0	
1.99	0.0604	0.938	0.0016	1.3063	0.0067	0.0105	0.4001	500.0	
1.991	0.061	0.9375	0.0015	1.3063	0.0067	0.0105	0.4004	500.0	
1.992	0.0598	0.9388	0.0014	1.3062	0.0067	0.0104	0.4006	500.0	
1.993	0.0604	0.938	0.0016	1.3062	0.0067	0.0104	0.4009	500.0	
1.994	0.0595	0.9391	0.0013	1.3062	0.0068	0.0104	0.4011	500.0	
1.995	0.0594	0.9392	0.0014	1.3062	0.0068	0.0104	0.4014	500.0	
1.996	0.0583	0.9403	0.0014	1.3061	0.0068	0.0103	0.4017	500.0	
1.997	0.0591	0.9396	0.0014	1.3061	0.0069	0.0103	0.4019	500.0	
1.998	0.0582	0.9404	0.0014	1.3061	0.0069	0.0103	0.4022	500.0	
1.999	0.0578	0.9408	0.0014	1.306	0.0069	0.0103	0.4024	500.0	
2.0	0.0582	0.9404	0.0013	1.306	0.0069	0.0103	0.4027	500.0	
2.001	0.0578	0.941	0.0013	1.306	0.0069	0.0102	0.4029	500.0	
2.002	0.0576	0.9409	0.0016	1.3059	0.0069	0.0102	0.4031	500.0	
2.003	0.0584	0.9403	0.0014	1.3058	0.0069	0.0102	0.4034	500.0	
2.004	0.0584	0.94	0.0015	1.3058	0.0068	0.0102	0.4036	500.0	
2.005	0.0574	0.9411	0.0015	1.3058	0.0068	0.0101	0.4038	500.0	
2.006	0.0583	0.9401	0.0016	1.3057	0.0068	0.0101	0.404	500.0	
2.007	0.0585	0.94	0.0015	1.3056	0.0067	0.0101	0.4043	500.0	
2.008	0.0584	0.94	0.0016	1.3056	0.0067	0.0101	0.4045	500.0	
2.009	0.0581	0.9402	0.0017	1.3056	0.0067	0.0101	0.4047	500.0	
2.01	0.0588	0.9396	0.0016	1.3055	0.0066	0.01	0.4049	500.0	
2.011	0.058	0.9403	0.0017	1.3054	0.0066	0.01	0.4052	500.0	
2.012	0.0587	0.9395	0.0018	1.3054	0.0066	0.01	0.4054	500.0	
2.013	0.059	0.9393	0.0018	1.3054	0.0066	0.01	0.4056	500.0	
2.014	0.0588	0.9394	0.0018	1.3053	0.0065	0.0099	0.4058	500.0	
2.015	0.0586	0.9393	0.0021	1.3052	0.0065	0.0099	0.406	500.0	
2.016	0.0593	0.9389	0.0018	1.3052	0.0065	0.0099	0.4062	500.0	
2.017	0.0587	0.9393	0.002	1.3052	0.0064	0.0099	0.4065	500.0	
2.018	0.0591	0.9388	0.0021	1.3051	0.0064	0.0099	0.4067	500.0	
2.019	0.0592	0.9387	0.002	1.305	0.0064	0.0098	0.4069	500.0	
2.02	0.0585	0.9394	0.0021	1.305	0.0064	0.0098	0.4071	500.0	
2.021	0.0598	0.938	0.0022	1.305	0.0063	0.0098	0.4073	500.0	
2.022	0.06	0.9378	0.0022	1.3049	0.0063	0.0098	0.4075	500.0	
2.023	0.0593	0.9385	0.0022	1.3048	0.0063	0.0097	0.4077	500.0	
2.024	0.0596	0.9381	0.0023	1.3048	0.0062	0.0097	0.4079	500.0	
2.025	0.0592	0.9384	0.0024	1.3048	0.0062	0.0097	0.4081	500.0	
2.026	0.059	0.9386	0.0024	1.3047	0.0062	0.0097	0.4084	500.0	
2.027	0.0596	0.938	0.0024	1.3046	0.0062	0.0097	0.4086	500.0	
2.028	0.0598	0.9376	0.0026	1.3046	0.0061	0.0096	0.4088	500.0	
2.029	0.0591	0.938	0.0029	1.3046	0.0061	0.0096	0.409	500.0	
2.03	0.0595	0.9379	0.0025	1.3045	0.0061	0.0096	0.4092	500.0	
2.031	0.0599	0.9373	0.0028	1.3045	0.006	0.0096	0.4094	500.0	
2.032	0.0601	0.9372	0.0027	1.3044	0.006	0.0095	0.4096	500.0	
2.033	0.0599	0.9372	0.0029	1.3044	0.006	0.0095	0.4098	500.0	
2.034	0.0608	0.9363	0.0029	1.3043	0.006	0.0095	0.41	500.0	
2.035	0.0599	0.9372	0.0029	1.3043	0.0059	0.0095	0.4101	500.0	
2.036	0.0599	0.937	0.0031	1.3042	0.0059	0.0095	0.4103	500.0	
2.037	0.0608	0.9362	0.0031	1.3042	0.0059	0.0094	0.4105	500.0	
2.038	0.0602	0.9366	0.0033	1.3041	0.0059	0.0094	0.4107	500.0	
2.039	0.0609	0.9359	0.0032	1.3041	0.0058	0.0094	0.4109	500.0	
2.04	0.0608	0.936	0.0031	1.304	0.0058	0.0094	0.4111	500.0	
2.041	0.0608	0.9358	0.0034	1.304	0.0058	0.0093	0.4113	500.0	
2.042	0.0609	0.9357	0.0035	1.3039	0.0057	0.0093	0.4115	500.0	
2.043	0.0614	0.9351	0.0035	1.3038	0.0057	0.0093	0.4117	500.0	
2.044	0.0609	0.9352	0.004	1.3038	0.0057	0.0093	0.4119	500.0	
2.045	0.0614	0.9348	0.0038	1.3038	0.0057	0.0093	0.412	500.0	
2.046	0.0614	0.9347	0.0039	1.3037	0.0056	0.0092	0.4122	500.0	
2.047	0.0615	0.9345	0.004	1.3036	0.0056	0.0092	0.4124	500.0	
2.048	0.0613	0.9348	0.0039	1.3036	0.0056	0.0092	0.4126	500.0	
2.049	0.0619	0.934	0.004	1.3036	0.0055	0.0092	0.4128	500.0	
2.05	0.062	0.9339	0.0041	1.3035	0.0055	0.0091	0.4129	500.0	
2.051	0.0616	0.9338	0.0046	1.3034	0.0055	0.0091	0.4131	500.0	
2.052	0.0616	0.934	0.0044	1.3034	0.0055	0.0091	0.4133	500.0	
2.053	0.0622	0.9332	0.0046	1.3034	0.0054	0.0091	0.4135	500.0	
2.054	0.0615	0.9338	0.0046	1.3033	0.0054	0.0091	0.4136	500.0	
2.055	0.062	0.9335	0.0045	1.3032	0.0054	0.009	0.4138	500.0	
2.056	0.0621	0.933	0.005	1.3032	0.0054	0.009	0.414	500.0	
2.057	0.0621	0.933	0.0049	1.3032	0.0053	0.009	0.4141	500.0	
2.058	0.0619	0.933	0.0052	1.3031	0.0053	0.009	0.4143	500.0	
2.059	0.0621	0.9327	0.0052	1.303	0.0053	0.0089	0.4145	500.0	
2.06	0.0624	0.9323	0.0053	1.303	0.0052	0.0089	0.4146	500.0	
2.061	0.0622	0.9322	0.0056	1.303	0.0052	0.0089	0.4148	500.0	
2.062	0.0632	0.9313	0.0055	1.3029	0.0052	0.0089	0.415	500.0	
2.063	0.0627	0.9316	0.0057	1.3028	0.0052	0.0089	0.4151	500.0	
2.064	0.0628	0.9313	0.0058	1.3028	0.0051	0.0088	0.4153	500.0	
2.065	0.0628	0.9311	0.0061	1.3028	0.0051	0.0088	0.4154	500.0	
2.066	0.0634	0.9302	0.0064	1.3027	0.0051	0.0088	0.4156	500.0	
2.067	0.0637	0.9303	0.006	1.3026	0.0051	0.0088	0.4158	500.0	
2.068	0.0637	0.93	0.0063	1.3026	0.005	0.0087	0.4159	500.0	
2.069	0.0635	0.9301	0.0064	1.3026	0.005	0.0087	0.4161	500.0	
2.07	0.0641	0.9296	0.0063	1.3025	0.005	0.0087	0.4162	500.0	
2.071	0.0638	0.9291	0.0071	1.3025	0.0049	0.0087	0.4164	500.0	
2.072	0.0631	0.9298	0.0071	1.3024	0.0049	0.0087	0.4165	500.0	
2.073	0.064	0.9288	0.0072	1.3024	0.0049	0.0086	0.4167	500.0	
2.074	0.0638	0.9288	0.0074	1.3023	0.0049	0.0086	0.4168	500.0	
2.075	0.0644	0.9281	0.0075	1.3023	0.0048	0.0086	0.417	500.0	
2.076	0.0644	0.9279	0.0076	1.3022	0.0048	0.0086	0.4171	500.0	
2.077	0.0653	0.927	0.0077	1.3022	0.0048	0.0085	0.4173	500.0	
2.078	0.0638	0.9287	0.0076	1.3021	0.0048	0.0085	0.4174	500.0	
2.079	0.0656	0.9265	0.0079	1.3021	0.0047	0.0085	0.4175	500.0	
2.08	0.0645	0.9271	0.0084	1.302	0.0047	0.0085	0.4177	500.0	
2.081	0.0648	0.9266	0.0086	1.302	0.0047	0.0085	0.4178	500.0	
2.082	0.0654	0.9262	0.0084	1.3019	0.0046	0.0084	0.4179	500.0	
2.083	0.0663	0.9251	0.0086	1.3018	0.0046	0.0084	0.4181	500.0	
2.084	0.0648	0.9264	0.0089	1.3018	0.0046	0.0084	0.4182	500.0	
2.085	0.0654	0.9256	0.009	1.3018	0.0046	0.0084	0.4183	500.0	
2.086	0.0665	0.9239	0.0097	1.3017	0.0045	0.0084	0.4185	500.0	
2.087	0.0664	0.9238	0.0098	1.3016	0.0045	0.0083	0.4186	500.0	
2.088	0.0662	0.9236	0.0102	1.3016	0.0045	0.0083	0.4187	500.0	
2.089	0.0665	0.9231	0.0104	1.3016	0.0045	0.0083	0.4189	500.0	
2.09	0.0663	0.9236	0.0101	1.3015	0.0044	0.0083	0.419	500.0	
2.091	0.0664	0.923	0.0105	1.3014	0.0044	0.0082	0.4191	500.0	
2.092	0.0663	0.923	0.0107	1.3014	0.0044	0.0082	0.4192	500.0	
2.093	0.067	0.9217	0.0113	1.3014	0.0044	0.0082	0.4194	500.0	
2.094	0.0664	0.922	0.0116	1.3013	0.0043	0.0082	0.4195	500.0	
2.095	0.0682	0.9203	0.0115	1.3012	0.0043	0.0082	0.4196	500.0	
2.096	0.0682	0.9203	0.0116	1.3012	0.0043	0.0081	0.4197	500.0	
2.097	0.0671	0.9206	0.0123	1.3012	0.0042	0.0081	0.4198	500.0	
2.098	0.068	0.9198	0.0122	1.3011	0.0042	0.0081	0.4199	500.0	
2.099	0.0675	0.9203	0.0122	1.301	0.0042	0.0081	0.4201	500.0	
2.1	0.0679	0.9192	0.0129	1.301	0.0042	0.0081	0.4202	500.0	
2.101	0.0687	0.9183	0.013	1.301	0.0041	0.008	0.4203	500.0	
2.102	0.0685	0.9176	0.0139	1.3009	0.0041	0.008	0.4204	500.0	
2.103	0.0687	0.9177	0.0137	1.3008	0.0041	0.008	0.4205	500.0	
2.104	0.0684	0.9176	0.014	1.3008	0.0041	0.008	0.4206	500.0	
2.105	0.0686	0.9174	0.014	1.3008	0.004	0.008	0.4207	500.0	
2.106	0.0698	0.9159	0.0144	1.3007	0.004	0.0079	0.4208	500.0	
2.107	0.0691	0.9158	0.0152	1.3006	0.004	0.0079	0.4209	500.0	
2.108	0.0701	0.9146	0.0153	1.3006	0.004	0.0079	0.421	500.0	
2.109	0.0705	0.914	0.0155	1.3006	0.0039	0.0079	0.4211	500.0	
2.11	0.0705	0.9138	0.0157	1.3005	0.0039	0.0078	0.4212	500.0	
2.111	0.0703	0.9133	0.0164	1.3005	0.0039	0.0078	0.4213	500.0	
2.112	0.0702	0.9132	0.0166	1.3004	0.0039	0.0078	0.4214	500.0	
2.113	0.0706	0.9127	0.0167	1.3004	0.0038	0.0078	0.4215	500.0	
2.114	0.0712	0.9117	0.0172	1.3003	0.0038	0.0078	0.4216	500.0	
2.115	0.0705	0.9117	0.0179	1.3003	0.0038	0.0077	0.4217	500.0	
2.116	0.0717	0.9109	0.0174	1.3002	0.0037	0.0077	0.4218	500.0	
2.117	0.071	0.9104	0.0186	1.3002	0.0037	0.0077	0.4218	500.0	
2.118	0.0716	0.9101	0.0183	1.3001	0.0037	0.0077	0.4219	500.0	
2.119	0.072	0.9088	0.0192	1.3001	0.0037	0.0077	0.422	500.0	
2.12	0.0717	0.9088	0.0195	1.3	0.0036	0.0076	0.4221	500.0	
2.121	0.0719	0.9082	0.0199	1.3	0.0036	0.0076	0.4222	500.0	
2.122	0.0727	0.9069	0.0204	1.2999	0.0036	0.0076	0.4223	500.0	
2.123	0.0729	0.9063	0.0208	1.2998	0.0036	0.0076	0.4223	500.0	
2.124	0.073	0.9063	0.0208	1.2998	0.0035	0.0076	0.4224	500.0	
2.125	0.0737	0.9049	0.0214	1.2998	0.0035	0.0075	0.4225	500.0	
2.126	0.074	0.9043	0.0217	1.2997	0.0035	0.0075	0.4226	500.0	
2.127	0.0744	0.9029	0.0227	1.2996	0.0035	0.0075	0.4226	500.0	
2.128	0.0746	0.9023	0.0231	1.2996	0.0034	0.0075	0.4227	500.0	
2.129	0.0746	0.9016	0.0238	1.2996	0.0034	0.0075	0.4228	500.0	
2.13	0.0743	0.9022	0.0235	1.2995	0.0034	0.0074	0.4228	500.0	
2.131	0.0756	0.8992	0.0252	1.2994	0.0034	0.0074	0.4229	500.0	
2.132	0.0763	0.8985	0.0252	1.2994	0.0033	0.0074	0.423	500.0	
2.133	0.0756	0.8985	0.0259	1.2994	0.0033	0.0074	0.423	500.0	
2.134	0.0761	0.8976	0.0264	1.2993	0.0033	0.0074	0.4231	500.0	
2.135	0.0759	0.8969	0.0272	1.2992	0.0033	0.0073	0.4231	500.0	
2.136	0.0768	0.8958	0.0274	1.2992	0.0032	0.0073	0.4232	500.0	
2.137	0.0766	0.8953	0.0281	1.2992	0.0032	0.0073	0.4233	500.0	
2.138	0.0774	0.894	0.0286	1.2991	0.0032	0.0073	0.4233	500.0	
2.139	0.0769	0.8944	0.0287	1.299	0.0032	0.0073	0.4234	500.0	
2.14	0.0773	0.893	0.0297	1.299	0.0031	0.0072	0.4234	500.0	
2.141	0.0775	0.8918	0.0307	1.299	0.0031	0.0072	0.4235	500.0	
2.142	0.0784	0.8908	0.0308	1.2989	0.0031	0.0072	0.4235	500.0	
2.143	0.0787	0.8896	0.0317	1.2988	0.0031	0.0072	0.4236	500.0	
2.144	0.0786	0.8892	0.0322	1.2988	0.003	0.0072	0.4236	500.0	
2.145	0.0786	0.8887	0.0327	1.2988	0.003	0.0071	0.4237	500.0	
2.146	0.0792	0.8874	0.0334	1.2987	0.003	0.0071	0.4237	500.0	
2.147	0.0799	0.8858	0.0343	1.2986	0.003	0.0071	0.4237	500.0	
2.148	0.08	0.8848	0.0352	1.2986	0.0029	0.0071	0.4238	500.0	
2.149	0.0803	0.8846	0.0351	1.2986	0.0029	0.0071	0.4238	500.0	
2.15	0.0808	0.8815	0.0377	1.2985	0.0029	0.007	0.4239	500.0	
2.151	0.0816	0.8815	0.0369	1.2985	0.0029	0.007	0.4239	500.0	
2.152	0.0814	0.8805	0.0381	1.2984	0.0028	0.007	0.4239	500.0	
2.153	0.0826	0.8792	0.0382	1.2984	0.0028	0.007	0.424	500.0	
2.154	0.0827	0.8775	0.0399	1.2983	0.0028	0.007	0.424	500.0	
2.155	0.083	0.8763	0.0408	1.2983	0.0028	0.0069	0.424	500.0	
2.156	0.0825	0.8756	0.0419	1.2982	0.0027	0.0069	0.424	500.0	
2.157	0.0831	0.8751	0.0418	1.2982	0.0027	0.0069	0.4241	500.0	
2.158	0.084	0.8729	0.0431	1.2981	0.0027	0.0069	0.4241	500.0	
2.159	0.0836	0.8724	0.044	1.2981	0.0027	0.0069	0.4241	500.0	
2.16	0.0852	0.8705	0.0443	1.298	0.0026	0.0068	0.4241	500.0	
2.161	0.085	0.8694	0.0455	1.298	0.0026	0.0068	0.4242	500.0	
2.162	0.0864	0.8672	0.0464	1.2979	0.0026	0.0068	0.4242	500.0	
2.163	0.0858	0.8661	0.0481	1.2978	0.0026	0.0068	0.4242	500.0	
2.164	0.0869	0.865	0.0481	1.2978	0.0025	0.0068	0.4242	500.0	
2.165	0.086	0.8635	0.0505	1.2978	0.0025	0.0067	0.4242	500.0	
2.166	0.0869	0.8621	0.051	1.2977	0.0025	0.0067	0.4242	500.0	
2.167	0.0877	0.861	0.0513	1.2976	0.0025	0.0067	0.4242	500.0	
2.168	0.088	0.8591	0.0529	1.2976	0.0024	0.0067	0.4242	500.0	
2.169	0.0883	0.8577	0.0541	1.2976	0.0024	0.0067	0.4243	500.0	
2.17	0.0898	0.8555	0.0548	1.2975	0.0024	0.0067	0.4243	500.0	
2.171	0.0898	0.8543	0.0559	1.2974	0.0024	0.0066	0.4243	500.0	
2.172	0.0898	0.8532	0.057	1.2974	0.0023	0.0066	0.4243	500.0	
2.173	0.0915	0.8504	0.0581	1.2974	0.0023	0.0066	0.4243	500.0	
2.174	0.0902	0.8495	0.0603	1.2973	0.0023	0.0066	0.4243	500.0	
2.175	0.0922	0.8472	0.0606	1.2972	0.0023	0.0066	0.4243	500.0	
2.176	0.093	0.8458	0.0612	1.2972	0.0022	0.0065	0.4243	500.0	
2.177	0.0943	0.8425	0.0632	1.2972	0.0022	0.0065	0.4242	500.0	
2.178	0.0934	0.8416	0.065	1.2971	0.0022	0.0065	0.4242	500.0	
2.179	0.0947	0.839	0.0664	1.297	0.0022	0.0065	0.4242	500.0	
