Sim 3

Solar R: 0.2053
Solar A: 0.5072
Solar T: 0.2874

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.539	0.2553	0.6289	0.1158	1.3182	0.0008	0.0073	0.1168	500.0	
1.54	0.2585	0.6271	0.1143	1.3182	0.0008	0.0073	0.1173	500.0	
1.541	0.2583	0.6252	0.1165	1.3182	0.0008	0.0073	0.1177	500.0	
1.542	0.257	0.6258	0.1171	1.3182	0.0008	0.0073	0.1182	500.0	
1.543	0.2591	0.6245	0.1165	1.3181	0.0008	0.0073	0.1187	500.0	
1.544	0.2574	0.6235	0.1192	1.3181	0.0008	0.0072	0.1192	500.0	
1.545	0.257	0.6233	0.1197	1.3181	0.0008	0.0072	0.1197	500.0	
1.546	0.2563	0.6238	0.1199	1.3181	0.0008	0.0072	0.1201	500.0	
1.547	0.2575	0.6218	0.1206	1.3181	0.0008	0.0072	0.1207	500.0	
1.548	0.257	0.6217	0.1213	1.318	0.0008	0.0072	0.1212	500.0	
1.549	0.2583	0.6206	0.1211	1.318	0.0008	0.0071	0.1217	500.0	
1.55	0.2576	0.6194	0.123	1.318	0.0008	0.0071	0.1222	500.0	
1.551	0.2565	0.619	0.1244	1.318	0.0008	0.0071	0.1228	500.0	
1.552	0.2597	0.6169	0.1234	1.318	0.0008	0.0071	0.1233	500.0	
1.553	0.2573	0.6159	0.1267	1.3179	0.0008	0.0071	0.1239	500.0	
1.554	0.257	0.6163	0.1267	1.3179	0.0008	0.007	0.1245	500.0	
1.555	0.2544	0.6176	0.128	1.3179	0.0008	0.007	0.1251	500.0	
1.556	0.2561	0.616	0.1279	1.3179	0.0008	0.007	0.1257	500.0	
1.557	0.2562	0.6145	0.1293	1.3179	0.0008	0.007	0.1263	500.0	
1.558	0.2563	0.6144	0.1294	1.3178	0.0008	0.007	0.1269	500.0	
1.559	0.2564	0.6141	0.1295	1.3178	0.0008	0.0069	0.1276	500.0	
1.56	0.2574	0.6116	0.131	1.3178	0.0008	0.0069	0.1282	500.0	
1.561	0.2569	0.6107	0.1323	1.3178	0.0008	0.0069	0.1289	500.0	
1.562	0.2578	0.609	0.1332	1.3178	0.0008	0.0069	0.1296	500.0	
1.563	0.2565	0.6089	0.1346	1.3177	0.0008	0.0069	0.1303	500.0	
1.564	0.2568	0.6079	0.1353	1.3177	0.0008	0.0068	0.131	500.0	
1.565	0.2555	0.6073	0.1371	1.3177	0.0008	0.0068	0.1317	500.0	
1.566	0.2556	0.607	0.1373	1.3177	0.0008	0.0068	0.1324	500.0	
1.567	0.2565	0.606	0.1375	1.3177	0.0008	0.0068	0.1332	500.0	
1.568	0.2571	0.6043	0.1386	1.3176	0.0008	0.0068	0.134	500.0	
1.569	0.2559	0.6037	0.1404	1.3176	0.0008	0.0067	0.1348	500.0	
1.57	0.2547	0.6046	0.1407	1.3176	0.0008	0.0067	0.1356	500.0	
1.571	0.2546	0.6024	0.143	1.3176	0.0007	0.0067	0.1364	500.0	
1.572	0.2566	0.602	0.1413	1.3176	0.0007	0.0067	0.1372	500.0	
1.573	0.2557	0.6005	0.1438	1.3175	0.0007	0.0067	0.1381	500.0	
1.574	0.2562	0.601	0.1428	1.3175	0.0007	0.0067	0.139	500.0	
1.575	0.2552	0.5992	0.1456	1.3175	0.0007	0.0066	0.1399	500.0	
1.576	0.2557	0.5981	0.1462	1.3175	0.0007	0.0066	0.1408	500.0	
1.577	0.2554	0.5981	0.1465	1.3175	0.0007	0.0066	0.1417	500.0	
1.578	0.2556	0.5957	0.1487	1.3174	0.0007	0.0066	0.1426	500.0	
1.579	0.2554	0.5962	0.1484	1.3174	0.0007	0.0066	0.1436	500.0	
1.58	0.2562	0.594	0.1498	1.3174	0.0007	0.0066	0.1446	500.0	
1.581	0.2556	0.5935	0.1508	1.3174	0.0007	0.0065	0.1456	500.0	
1.582	0.2549	0.5941	0.151	1.3174	0.0007	0.0065	0.1466	500.0	
1.583	0.2553	0.5919	0.1528	1.3173	0.0007	0.0065	0.1477	500.0	
1.584	0.2539	0.5928	0.1533	1.3173	0.0007	0.0065	0.1487	500.0	
1.585	0.2549	0.591	0.1541	1.3173	0.0007	0.0065	0.1498	500.0	
1.586	0.2547	0.59	0.1553	1.3173	0.0007	0.0065	0.1509	500.0	
1.587	0.2553	0.5889	0.1558	1.3173	0.0007	0.0065	0.152	500.0	
1.588	0.2552	0.5875	0.1572	1.3172	0.0007	0.0064	0.1531	500.0	
1.589	0.2548	0.5873	0.1579	1.3172	0.0007	0.0064	0.1543	500.0	
1.59	0.2562	0.5857	0.1581	1.3172	0.0007	0.0064	0.1555	500.0	
1.591	0.254	0.5848	0.1613	1.3172	0.0007	0.0064	0.1567	500.0	
1.592	0.2549	0.5855	0.1595	1.3172	0.0007	0.0064	0.1579	500.0	
1.593	0.2564	0.5823	0.1613	1.3171	0.0007	0.0064	0.1591	500.0	
1.594	0.2542	0.5816	0.1642	1.3171	0.0007	0.0064	0.1604	500.0	
1.595	0.2554	0.5817	0.1629	1.3171	0.0007	0.0064	0.1617	500.0	
1.596	0.255	0.5797	0.1653	1.3171	0.0007	0.0063	0.1629	500.0	
1.597	0.2543	0.5807	0.165	1.3171	0.0007	0.0063	0.1643	500.0	
1.598	0.2563	0.5771	0.1667	1.317	0.0007	0.0063	0.1656	500.0	
1.599	0.2561	0.5775	0.1664	1.317	0.0007	0.0063	0.1669	500.0	
1.6	0.2529	0.5784	0.1687	1.317	0.0007	0.0063	0.1683	500.0	
1.601	0.254	0.577	0.169	1.317	0.0007	0.0063	0.1697	500.0	
1.602	0.2539	0.5784	0.1676	1.3169	0.0007	0.0063	0.1711	500.0	
1.603	0.254	0.5774	0.1686	1.3169	0.0007	0.0063	0.1725	500.0	
1.604	0.2533	0.5787	0.1681	1.3169	0.0007	0.0063	0.1739	500.0	
1.605	0.2521	0.5786	0.1693	1.3169	0.0007	0.0063	0.1753	500.0	
1.606	0.2526	0.5777	0.1698	1.3168	0.0007	0.0063	0.1768	500.0	
1.607	0.2508	0.5798	0.1694	1.3168	0.0007	0.0063	0.1783	500.0	
1.608	0.2524	0.577	0.1706	1.3168	0.0007	0.0062	0.1798	500.0	
1.609	0.2504	0.5799	0.1697	1.3168	0.0007	0.0062	0.1813	500.0	
1.61	0.2507	0.5797	0.1696	1.3167	0.0007	0.0062	0.1828	500.0	
1.611	0.249	0.5799	0.171	1.3167	0.0007	0.0062	0.1844	500.0	
1.612	0.2495	0.5789	0.1715	1.3167	0.0007	0.0062	0.1859	500.0	
1.613	0.2475	0.5803	0.1722	1.3167	0.0007	0.0062	0.1875	500.0	
1.614	0.2477	0.5816	0.1707	1.3166	0.0007	0.0062	0.1891	500.0	
1.615	0.2474	0.582	0.1706	1.3166	0.0007	0.0062	0.1907	500.0	
1.616	0.2463	0.5811	0.1726	1.3166	0.0007	0.0062	0.1923	500.0	
1.617	0.2458	0.5806	0.1736	1.3166	0.0007	0.0062	0.194	500.0	
1.618	0.2455	0.5822	0.1723	1.3165	0.0007	0.0062	0.1956	500.0	
1.619	0.2457	0.5831	0.1712	1.3165	0.0007	0.0062	0.1973	500.0	
1.62	0.245	0.5829	0.172	1.3165	0.0007	0.0062	0.199	500.0	
1.621	0.2452	0.5814	0.1735	1.3165	0.0007	0.0062	0.2007	500.0	
1.622	0.2445	0.5831	0.1725	1.3164	0.0007	0.0062	0.2024	500.0	
1.623	0.2447	0.5835	0.1718	1.3164	0.0007	0.0062	0.2042	500.0	
1.624	0.2426	0.5844	0.173	1.3164	0.0007	0.0062	0.2059	500.0	
1.625	0.2444	0.5844	0.1712	1.3164	0.0007	0.0062	0.2077	500.0	
1.626	0.2429	0.5846	0.1724	1.3164	0.0007	0.0062	0.2094	500.0	
1.627	0.241	0.5868	0.1722	1.3163	0.0007	0.0062	0.2112	500.0	
1.628	0.2407	0.5854	0.174	1.3163	0.0007	0.0062	0.213	500.0	
1.629	0.2401	0.5852	0.1747	1.3163	0.0007	0.0062	0.2148	500.0	
1.63	0.2415	0.5848	0.1737	1.3162	0.0007	0.0062	0.2166	500.0	
1.631	0.2415	0.5866	0.1719	1.3162	0.0007	0.0062	0.2185	500.0	
1.632	0.2395	0.5871	0.1734	1.3162	0.0007	0.0062	0.2203	500.0	
1.633	0.2391	0.5868	0.1741	1.3162	0.0007	0.0062	0.2221	500.0	
1.634	0.2402	0.5862	0.1736	1.3162	0.0007	0.0063	0.224	500.0	
1.635	0.2411	0.5858	0.173	1.3161	0.0007	0.0063	0.2258	500.0	
1.636	0.238	0.5892	0.1728	1.3161	0.0007	0.0063	0.2277	500.0	
1.637	0.2372	0.588	0.1748	1.3161	0.0007	0.0063	0.2296	500.0	
1.638	0.2392	0.5877	0.1731	1.316	0.0007	0.0063	0.2315	500.0	
1.639	0.2378	0.5894	0.1728	1.316	0.0007	0.0063	0.2333	500.0	
1.64	0.2376	0.5887	0.1737	1.316	0.0007	0.0063	0.2352	500.0	
1.641	0.2368	0.5904	0.1729	1.316	0.0007	0.0063	0.2371	500.0	
1.642	0.2356	0.592	0.1724	1.316	0.0007	0.0063	0.239	500.0	
1.643	0.235	0.5912	0.1738	1.3159	0.0007	0.0063	0.2409	500.0	
1.644	0.2372	0.591	0.1717	1.3159	0.0007	0.0063	0.2428	500.0	
1.645	0.236	0.5901	0.174	1.3159	0.0007	0.0064	0.2447	500.0	
1.646	0.2362	0.592	0.1718	1.3158	0.0007	0.0064	0.2466	500.0	
1.647	0.2353	0.5921	0.1726	1.3158	0.0007	0.0064	0.2486	500.0	
1.648	0.2348	0.5919	0.1733	1.3158	0.0007	0.0064	0.2505	500.0	
1.649	0.2361	0.5921	0.1719	1.3158	0.0007	0.0064	0.2524	500.0	
1.65	0.2354	0.594	0.1706	1.3158	0.0007	0.0064	0.2543	500.0	
1.651	0.2357	0.5926	0.1717	1.3157	0.0007	0.0064	0.2562	500.0	
1.652	0.2361	0.5936	0.1704	1.3157	0.0007	0.0065	0.2581	500.0	
1.653	0.2341	0.5943	0.1717	1.3157	0.0007	0.0065	0.26	500.0	
1.654	0.2345	0.595	0.1705	1.3156	0.0007	0.0065	0.2619	500.0	
1.655	0.2347	0.5946	0.1707	1.3156	0.0007	0.0065	0.2638	500.0	
1.656	0.2355	0.5944	0.1701	1.3156	0.0007	0.0065	0.2657	500.0	
1.657	0.2346	0.5949	0.1706	1.3156	0.0007	0.0065	0.2676	500.0	
1.658	0.2323	0.5957	0.172	1.3156	0.0007	0.0066	0.2695	500.0	
1.659	0.2337	0.5955	0.1707	1.3155	0.0007	0.0066	0.2713	500.0	
1.66	0.2351	0.5937	0.1712	1.3155	0.0007	0.0066	0.2732	500.0	
1.661	0.234	0.5971	0.1689	1.3155	0.0007	0.0066	0.2751	500.0	
1.662	0.2332	0.5971	0.1698	1.3154	0.0007	0.0066	0.2769	500.0	
1.663	0.2346	0.5962	0.1692	1.3154	0.0007	0.0067	0.2788	500.0	
1.664	0.2339	0.5969	0.1692	1.3154	0.0007	0.0067	0.2806	500.0	
1.665	0.2332	0.598	0.1687	1.3154	0.0007	0.0067	0.2824	500.0	
1.666	0.2321	0.5988	0.1691	1.3154	0.0007	0.0067	0.2842	500.0	
1.667	0.2327	0.5991	0.1682	1.3153	0.0007	0.0068	0.286	500.0	
1.668	0.2333	0.5989	0.1678	1.3153	0.0007	0.0068	0.2878	500.0	
1.669	0.2352	0.5979	0.1669	1.3153	0.0007	0.0068	0.2896	500.0	
1.67	0.231	0.6013	0.1677	1.3152	0.0007	0.0068	0.2914	500.0	
1.671	0.2336	0.6006	0.1658	1.3152	0.0007	0.0069	0.2931	500.0	
1.672	0.2342	0.6002	0.1656	1.3152	0.0007	0.0069	0.2949	500.0	
1.673	0.2346	0.6003	0.1651	1.3152	0.0007	0.0069	0.2966	500.0	
1.674	0.2331	0.6013	0.1656	1.3152	0.0007	0.007	0.2983	500.0	
1.675	0.2342	0.6033	0.1625	1.3151	0.0007	0.007	0.3	500.0	
1.676	0.2362	0.6017	0.1621	1.3151	0.0007	0.007	0.3017	500.0	
1.677	0.2341	0.6025	0.1635	1.3151	0.0007	0.0071	0.3033	500.0	
1.678	0.2342	0.6028	0.1629	1.315	0.0007	0.0071	0.305	500.0	
1.679	0.2346	0.6025	0.1629	1.315	0.0007	0.0071	0.3066	500.0	
1.68	0.2369	0.6026	0.1605	1.315	0.0007	0.0072	0.3082	500.0	
1.681	0.2349	0.6042	0.1608	1.315	0.0007	0.0072	0.3098	500.0	
1.682	0.2375	0.6027	0.1597	1.315	0.0007	0.0072	0.3113	500.0	
1.683	0.2348	0.6054	0.1598	1.3149	0.0007	0.0073	0.3129	500.0	
1.684	0.2356	0.6048	0.1596	1.3149	0.0007	0.0073	0.3144	500.0	
1.685	0.2371	0.6047	0.1582	1.3149	0.0007	0.0073	0.3159	500.0	
1.686	0.2377	0.6052	0.1571	1.3148	0.0007	0.0074	0.3174	500.0	
1.687	0.2367	0.6051	0.1582	1.3148	0.0007	0.0074	0.3188	500.0	
1.688	0.2363	0.6065	0.1572	1.3148	0.0007	0.0075	0.3203	500.0	
1.689	0.2381	0.6058	0.156	1.3148	0.0007	0.0075	0.3217	500.0	
1.69	0.2368	0.606	0.1573	1.3148	0.0007	0.0075	0.3231	500.0	
1.691	0.2391	0.6061	0.1547	1.3147	0.0007	0.0076	0.3244	500.0	
1.692	0.2382	0.6081	0.1537	1.3147	0.0007	0.0076	0.3257	500.0	
1.693	0.2387	0.6088	0.1525	1.3147	0.0007	0.0077	0.3271	500.0	
1.694	0.2381	0.6091	0.1528	1.3147	0.0007	0.0077	0.3283	500.0	
1.695	0.2393	0.6061	0.1546	1.3146	0.0007	0.0078	0.3296	500.0	
1.696	0.2404	0.6088	0.1508	1.3146	0.0007	0.0078	0.3308	500.0	
1.697	0.2399	0.6087	0.1514	1.3146	0.0007	0.0079	0.332	500.0	
1.698	0.2405	0.6088	0.1507	1.3146	0.0007	0.0079	0.3332	500.0	
1.699	0.2395	0.6106	0.1499	1.3145	0.0007	0.008	0.3343	500.0	
1.7	0.2401	0.6123	0.1476	1.3145	0.0007	0.008	0.3354	500.0	
1.701	0.2431	0.6097	0.1472	1.3145	0.0007	0.0081	0.3365	500.0	
1.702	0.2418	0.6114	0.1468	1.3144	0.0007	0.0081	0.3376	500.0	
1.703	0.2434	0.6113	0.1453	1.3144	0.0007	0.0082	0.3386	500.0	
1.704	0.2459	0.6118	0.1423	1.3144	0.0007	0.0082	0.3396	500.0	
1.705	0.2441	0.6118	0.1441	1.3144	0.0007	0.0083	0.3405	500.0	
1.706	0.246	0.6116	0.1424	1.3143	0.0007	0.0083	0.3414	500.0	
1.707	0.2452	0.613	0.1418	1.3143	0.0007	0.0084	0.3423	500.0	
1.708	0.2473	0.6124	0.1402	1.3143	0.0007	0.0084	0.3432	500.0	
1.709	0.2478	0.6142	0.1381	1.3143	0.0008	0.0085	0.344	500.0	
1.71	0.2477	0.6134	0.139	1.3142	0.0008	0.0086	0.3448	500.0	
1.711	0.2491	0.6122	0.1386	1.3142	0.0008	0.0086	0.3456	500.0	
1.712	0.249	0.6129	0.1381	1.3142	0.0008	0.0087	0.3463	500.0	
1.713	0.249	0.6147	0.1363	1.3142	0.0008	0.0088	0.347	500.0	
1.714	0.2509	0.6133	0.1358	1.3142	0.0008	0.0088	0.3476	500.0	
1.715	0.2507	0.6142	0.1351	1.3141	0.0008	0.0089	0.3482	500.0	
1.716	0.2518	0.6161	0.1321	1.3141	0.0008	0.009	0.3488	500.0	
1.717	0.2548	0.6127	0.1324	1.3141	0.0008	0.009	0.3493	500.0	
1.718	0.2545	0.6145	0.1309	1.314	0.0008	0.0091	0.3498	500.0	
1.719	0.255	0.6149	0.1302	1.314	0.0008	0.0092	0.3503	500.0	
1.72	0.2564	0.6158	0.1278	1.314	0.0008	0.0093	0.3507	500.0	
1.721	0.2573	0.6156	0.1272	1.314	0.0008	0.0093	0.3511	500.0	
1.722	0.258	0.6155	0.1265	1.314	0.0008	0.0094	0.3515	500.0	
1.723	0.2577	0.6156	0.1267	1.3139	0.0008	0.0095	0.3518	500.0	
1.724	0.2594	0.6163	0.1243	1.3139	0.0008	0.0096	0.352	500.0	
1.725	0.2616	0.6145	0.1239	1.3139	0.0008	0.0096	0.3522	500.0	
1.726	0.2629	0.615	0.1221	1.3138	0.0008	0.0097	0.3524	500.0	
1.727	0.2623	0.6165	0.1212	1.3138	0.0008	0.0098	0.3526	500.0	
1.728	0.2617	0.6175	0.1207	1.3138	0.0008	0.0099	0.3527	500.0	
1.729	0.2628	0.6181	0.1191	1.3138	0.0008	0.01	0.3527	500.0	
1.73	0.2659	0.6164	0.1177	1.3138	0.0008	0.0101	0.3527	500.0	
1.731	0.2667	0.6164	0.1169	1.3137	0.0008	0.0102	0.3527	500.0	
1.732	0.2684	0.6163	0.1153	1.3137	0.0008	0.0102	0.3526	500.0	
1.733	0.2692	0.6174	0.1134	1.3137	0.0008	0.0103	0.3525	500.0	
1.734	0.2702	0.6167	0.1131	1.3136	0.0008	0.0104	0.3524	500.0	
1.735	0.2734	0.6156	0.111	1.3136	0.0008	0.0105	0.3522	500.0	
1.736	0.2747	0.6154	0.1099	1.3136	0.0008	0.0106	0.3519	500.0	
1.737	0.2754	0.6161	0.1086	1.3136	0.0008	0.0107	0.3516	500.0	
1.738	0.2758	0.6178	0.1064	1.3136	0.0008	0.0108	0.3513	500.0	
1.739	0.2765	0.6169	0.1066	1.3135	0.0008	0.0109	0.3509	500.0	
1.74	0.2786	0.617	0.1045	1.3135	0.0008	0.011	0.3505	500.0	
1.741	0.279	0.6172	0.1038	1.3135	0.0008	0.0111	0.35	500.0	
1.742	0.281	0.617	0.102	1.3134	0.0008	0.0112	0.3495	500.0	
1.743	0.2841	0.6135	0.1024	1.3134	0.0008	0.0113	0.3489	500.0	
1.744	0.2817	0.6172	0.1011	1.3134	0.0008	0.0114	0.3483	500.0	
1.745	0.2858	0.6146	0.0996	1.3134	0.0008	0.0115	0.3477	500.0	
1.746	0.2855	0.6151	0.0994	1.3134	0.0008	0.0116	0.347	500.0	
1.747	0.2881	0.6149	0.097	1.3133	0.0008	0.0117	0.3462	500.0	
1.748	0.2887	0.6145	0.0968	1.3133	0.0008	0.0118	0.3454	500.0	
1.749	0.2917	0.6139	0.0945	1.3133	0.0008	0.0119	0.3446	500.0	
1.75	0.2929	0.6138	0.0933	1.3132	0.0008	0.0121	0.3437	500.0	
1.751	0.2939	0.6135	0.0927	1.3132	0.0008	0.0122	0.3428	500.0	
1.752	0.2968	0.6119	0.0912	1.3132	0.0008	0.0123	0.3418	500.0	
1.753	0.2951	0.6147	0.0902	1.3132	0.0008	0.0124	0.3408	500.0	
1.754	0.2962	0.6148	0.089	1.3132	0.0008	0.0125	0.3397	500.0	
1.755	0.3005	0.6116	0.0879	1.3131	0.0008	0.0126	0.3386	500.0	
1.756	0.3011	0.6126	0.0863	1.3131	0.0008	0.0127	0.3374	500.0	
1.757	0.3029	0.6118	0.0853	1.3131	0.0008	0.0128	0.3363	500.0	
1.758	0.3036	0.6122	0.0842	1.313	0.0008	0.0129	0.335	500.0	
1.759	0.3055	0.6117	0.0828	1.313	0.0008	0.013	0.3337	500.0	
1.76	0.3072	0.6107	0.0821	1.313	0.0008	0.0131	0.3324	500.0	
1.761	0.3084	0.6115	0.08	1.313	0.0008	0.0132	0.3311	500.0	
1.762	0.3086	0.6122	0.0793	1.313	0.0008	0.0133	0.3297	500.0	
1.763	0.3109	0.6098	0.0793	1.3129	0.0008	0.0134	0.3283	500.0	
1.764	0.3142	0.6074	0.0784	1.3129	0.0008	0.0135	0.3268	500.0	
1.765	0.3132	0.6103	0.0765	1.3129	0.0008	0.0136	0.3253	500.0	
1.766	0.3146	0.6089	0.0765	1.3128	0.0008	0.0137	0.3238	500.0	
1.767	0.3144	0.6101	0.0755	1.3128	0.0008	0.0138	0.3222	500.0	
1.768	0.3156	0.6104	0.074	1.3128	0.0008	0.0139	0.3206	500.0	
1.769	0.3179	0.6082	0.0739	1.3128	0.0008	0.014	0.319	500.0	
1.77	0.3188	0.6091	0.0721	1.3128	0.0008	0.014	0.3173	500.0	
1.771	0.3224	0.6059	0.0717	1.3127	0.0008	0.0141	0.3156	500.0	
1.772	0.3212	0.6075	0.0713	1.3127	0.0008	0.0142	0.3139	500.0	
1.773	0.3209	0.6081	0.071	1.3127	0.0008	0.0143	0.3122	500.0	
1.774	0.3238	0.6069	0.0693	1.3127	0.0008	0.0143	0.3104	500.0	
1.775	0.3255	0.6055	0.069	1.3126	0.0008	0.0144	0.3087	500.0	
1.776	0.3257	0.6058	0.0684	1.3126	0.0008	0.0144	0.3069	500.0	
1.777	0.3278	0.6039	0.0683	1.3126	0.0008	0.0145	0.3051	500.0	
1.778	0.325	0.6073	0.0677	1.3126	0.0008	0.0145	0.3033	500.0	
1.779	0.3274	0.6061	0.0665	1.3125	0.0008	0.0145	0.3014	500.0	
1.78	0.3251	0.6082	0.0667	1.3125	0.0008	0.0146	0.2996	500.0	
1.781	0.3277	0.6055	0.0667	1.3125	0.0008	0.0146	0.2978	500.0	
1.782	0.33	0.6044	0.0656	1.3125	0.0008	0.0146	0.2959	500.0	
1.783	0.3297	0.6043	0.066	1.3124	0.0008	0.0146	0.2941	500.0	
1.784	0.3308	0.6043	0.0648	1.3124	0.0008	0.0146	0.2922	500.0	
1.785	0.3277	0.6073	0.065	1.3124	0.0008	0.0146	0.2904	500.0	
1.786	0.3318	0.604	0.0641	1.3124	0.0008	0.0146	0.2886	500.0	
1.787	0.3301	0.6053	0.0646	1.3123	0.0008	0.0146	0.2867	500.0	
1.788	0.3323	0.6042	0.0635	1.3123	0.0008	0.0146	0.2849	500.0	
1.789	0.3312	0.6052	0.0636	1.3123	0.0008	0.0146	0.2831	500.0	
1.79	0.3305	0.6048	0.0648	1.3123	0.0008	0.0145	0.2813	500.0	
1.791	0.3304	0.6056	0.0639	1.3122	0.0008	0.0145	0.2796	500.0	
1.792	0.3305	0.6055	0.0641	1.3122	0.0008	0.0145	0.2778	500.0	
1.793	0.3283	0.6066	0.0651	1.3122	0.0008	0.0144	0.2761	500.0	
1.794	0.3297	0.6059	0.0644	1.3122	0.0008	0.0144	0.2744	500.0	
1.795	0.3287	0.6069	0.0644	1.3121	0.0008	0.0143	0.2727	500.0	
1.796	0.3292	0.6069	0.0639	1.3121	0.0008	0.0142	0.2711	500.0	
1.797	0.3275	0.6082	0.0643	1.3121	0.0008	0.0142	0.2695	500.0	
1.798	0.3274	0.6085	0.0641	1.3121	0.0008	0.0141	0.2679	500.0	
1.799	0.3266	0.6087	0.0648	1.312	0.0008	0.014	0.2663	500.0	
1.8	0.3267	0.6074	0.066	1.312	0.0008	0.014	0.2648	500.0	
1.801	0.3206	0.617	0.0623	1.312	0.0008	0.0139	0.2633	500.0	
1.802	0.3127	0.627	0.0603	1.3119	0.0009	0.0138	0.2619	500.0	
1.803	0.3078	0.6348	0.0575	1.3119	0.0009	0.0137	0.2605	500.0	
1.804	0.3012	0.6446	0.0543	1.3119	0.0009	0.0136	0.2592	500.0	
1.805	0.2964	0.6506	0.0529	1.3118	0.001	0.0135	0.2578	500.0	
1.806	0.2907	0.6585	0.0508	1.3118	0.001	0.0134	0.2566	500.0	
1.807	0.2841	0.6664	0.0494	1.3118	0.001	0.0134	0.2553	500.0	
1.808	0.2792	0.6732	0.0476	1.3118	0.0011	0.0133	0.2541	500.0	
1.809	0.2735	0.6812	0.0453	1.3117	0.0011	0.0132	0.253	500.0	
1.81	0.269	0.6869	0.0441	1.3117	0.0012	0.0131	0.2519	500.0	
1.811	0.2639	0.6929	0.0433	1.3117	0.0012	0.013	0.2508	500.0	
1.812	0.2588	0.6996	0.0417	1.3116	0.0012	0.0129	0.2498	500.0	
1.813	0.2554	0.7041	0.0405	1.3116	0.0013	0.0128	0.2489	500.0	
1.814	0.2491	0.7121	0.0388	1.3116	0.0013	0.0127	0.2479	500.0	
1.815	0.2446	0.7166	0.0388	1.3116	0.0013	0.0126	0.2471	500.0	
1.816	0.2426	0.7202	0.0372	1.3115	0.0014	0.0125	0.2462	500.0	
1.817	0.2367	0.7279	0.0354	1.3115	0.0014	0.0124	0.2455	500.0	
1.818	0.2341	0.7311	0.0348	1.3115	0.0014	0.0123	0.2447	500.0	
1.819	0.2292	0.7367	0.0341	1.3114	0.0015	0.0122	0.244	500.0	
1.82	0.2253	0.7416	0.0331	1.3114	0.0015	0.0121	0.2434	500.0	
1.821	0.2232	0.7443	0.0325	1.3114	0.0015	0.012	0.2428	500.0	
1.822	0.2184	0.7499	0.0316	1.3113	0.0016	0.0119	0.2422	500.0	
1.823	0.2157	0.753	0.0313	1.3113	0.0016	0.0118	0.2417	500.0	
1.824	0.2119	0.7578	0.0303	1.3113	0.0016	0.0118	0.2412	500.0	
1.825	0.2078	0.7624	0.0298	1.3112	0.0017	0.0117	0.2407	500.0	
1.826	0.205	0.7654	0.0296	1.3112	0.0017	0.0116	0.2403	500.0	
1.827	0.2021	0.7693	0.0286	1.3112	0.0017	0.0115	0.2399	500.0	
1.828	0.1982	0.7743	0.0275	1.3112	0.0018	0.0114	0.2396	500.0	
1.829	0.1945	0.7787	0.0269	1.3111	0.0018	0.0114	0.2393	500.0	
1.83	0.1924	0.7806	0.027	1.3111	0.0018	0.0113	0.239	500.0	
1.831	0.1894	0.7845	0.0261	1.3111	0.0019	0.0112	0.2388	500.0	
1.832	0.1875	0.7872	0.0253	1.311	0.0019	0.0111	0.2385	500.0	
1.833	0.1838	0.7907	0.0254	1.311	0.0019	0.0111	0.2384	500.0	
1.834	0.1823	0.7926	0.0251	1.311	0.002	0.011	0.2382	500.0	
1.835	0.1805	0.7952	0.0243	1.311	0.002	0.0109	0.2381	500.0	
1.836	0.1777	0.7989	0.0234	1.3109	0.002	0.0108	0.238	500.0	
1.837	0.1751	0.8018	0.0231	1.3109	0.002	0.0108	0.2379	500.0	
1.838	0.1732	0.8042	0.0226	1.3109	0.0021	0.0107	0.2378	500.0	
1.839	0.1683	0.8097	0.022	1.3108	0.0021	0.0107	0.2378	500.0	
1.84	0.167	0.8112	0.0218	1.3108	0.0021	0.0106	0.2378	500.0	
1.841	0.1646	0.8142	0.0211	1.3108	0.0022	0.0105	0.2378	500.0	
1.842	0.1639	0.8153	0.0208	1.3107	0.0022	0.0105	0.2378	500.0	
1.843	0.1608	0.8187	0.0205	1.3107	0.0022	0.0104	0.2379	500.0	
1.844	0.1595	0.8204	0.0201	1.3107	0.0023	0.0104	0.2379	500.0	
1.845	0.1569	0.8231	0.02	1.3107	0.0023	0.0103	0.238	500.0	
1.846	0.1551	0.8256	0.0193	1.3106	0.0023	0.0103	0.2381	500.0	
1.847	0.1527	0.8283	0.019	1.3106	0.0024	0.0102	0.2382	500.0	
1.848	0.152	0.8288	0.0192	1.3106	0.0024	0.0102	0.2383	500.0	
1.849	0.1508	0.8306	0.0186	1.3105	0.0024	0.0101	0.2385	500.0	
1.85	0.1474	0.834	0.0186	1.3105	0.0025	0.0101	0.2386	500.0	
1.851	0.1456	0.8363	0.018	1.3105	0.0025	0.01	0.2388	500.0	
1.852	0.144	0.8379	0.0182	1.3104	0.0025	0.01	0.2389	500.0	
1.853	0.1421	0.8402	0.0177	1.3104	0.0026	0.01	0.2391	500.0	
1.854	0.1401	0.8425	0.0174	1.3104	0.0026	0.0099	0.2393	500.0	
1.855	0.1397	0.8434	0.0169	1.3104	0.0026	0.0099	0.2395	500.0	
1.856	0.1381	0.8458	0.0161	1.3103	0.0027	0.0099	0.2396	500.0	
1.857	0.1363	0.8468	0.0169	1.3103	0.0027	0.0098	0.2398	500.0	
1.858	0.1356	0.8484	0.0159	1.3103	0.0027	0.0098	0.24	500.0	
