Sim 2

Solar R: 0.2535
Solar A: 0.5688
Solar T: 0.1776

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.542	0.3359	0.6061	0.058	1.3182	0.0008	0.0138	0.1975	500.0	
1.543	0.3371	0.6055	0.0574	1.3181	0.0008	0.0138	0.1973	500.0	
1.544	0.3362	0.6056	0.0582	1.3181	0.0008	0.0138	0.1971	500.0	
1.545	0.3366	0.6049	0.0585	1.3181	0.0008	0.0138	0.1969	500.0	
1.546	0.3397	0.6031	0.0572	1.3181	0.0008	0.0138	0.1967	500.0	
1.547	0.341	0.6012	0.0579	1.3181	0.0008	0.0139	0.1965	500.0	
1.548	0.3382	0.603	0.0588	1.318	0.0008	0.0139	0.1963	500.0	
1.549	0.3393	0.6016	0.059	1.318	0.0008	0.0139	0.1961	500.0	
1.55	0.3399	0.6004	0.0597	1.318	0.0008	0.0139	0.196	500.0	
1.551	0.3415	0.5991	0.0595	1.318	0.0008	0.0139	0.1958	500.0	
1.552	0.3428	0.5975	0.0597	1.318	0.0008	0.0139	0.1956	500.0	
1.553	0.344	0.5962	0.0598	1.3179	0.0008	0.0139	0.1954	500.0	
1.554	0.3424	0.598	0.0596	1.3179	0.0008	0.0139	0.1953	500.0	
1.555	0.3441	0.595	0.0608	1.3179	0.0008	0.014	0.1951	500.0	
1.556	0.343	0.5962	0.0609	1.3179	0.0008	0.014	0.1949	500.0	
1.557	0.3458	0.5949	0.0593	1.3179	0.0008	0.014	0.1948	500.0	
1.558	0.3487	0.5908	0.0605	1.3178	0.0008	0.014	0.1946	500.0	
1.559	0.3466	0.5928	0.0606	1.3178	0.0008	0.014	0.1945	500.0	
1.56	0.3497	0.5906	0.0597	1.3178	0.0008	0.014	0.1944	500.0	
1.561	0.3481	0.5914	0.0604	1.3178	0.0008	0.0141	0.1942	500.0	
1.562	0.3488	0.5904	0.0608	1.3178	0.0008	0.0141	0.1941	500.0	
1.563	0.348	0.5908	0.0612	1.3177	0.0008	0.0141	0.194	500.0	
1.564	0.3522	0.5875	0.0603	1.3177	0.0008	0.0141	0.1938	500.0	
1.565	0.3522	0.5866	0.0612	1.3177	0.0008	0.0141	0.1937	500.0	
1.566	0.3515	0.5873	0.0612	1.3177	0.0008	0.0141	0.1936	500.0	
1.567	0.3538	0.5847	0.0615	1.3177	0.0008	0.0141	0.1935	500.0	
1.568	0.3539	0.5846	0.0614	1.3176	0.0008	0.0142	0.1934	500.0	
1.569	0.3553	0.5828	0.062	1.3176	0.0008	0.0142	0.1933	500.0	
1.57	0.3557	0.5825	0.0618	1.3176	0.0008	0.0142	0.1932	500.0	
1.571	0.355	0.5825	0.0624	1.3176	0.0007	0.0142	0.1931	500.0	
1.572	0.3563	0.5806	0.063	1.3176	0.0007	0.0142	0.193	500.0	
1.573	0.3558	0.5814	0.0628	1.3175	0.0007	0.0142	0.1929	500.0	
1.574	0.3573	0.5804	0.0623	1.3175	0.0007	0.0143	0.1929	500.0	
1.575	0.3567	0.5802	0.063	1.3175	0.0007	0.0143	0.1928	500.0	
1.576	0.359	0.5781	0.0629	1.3175	0.0007	0.0143	0.1927	500.0	
1.577	0.3571	0.579	0.0638	1.3175	0.0007	0.0143	0.1927	500.0	
1.578	0.3612	0.5752	0.0636	1.3174	0.0007	0.0143	0.1926	500.0	
1.579	0.3596	0.5762	0.0642	1.3174	0.0007	0.0143	0.1926	500.0	
1.58	0.3615	0.5752	0.0633	1.3174	0.0007	0.0144	0.1925	500.0	
1.581	0.3612	0.5749	0.064	1.3174	0.0007	0.0144	0.1925	500.0	
1.582	0.3634	0.572	0.0646	1.3174	0.0007	0.0144	0.1925	500.0	
1.583	0.3644	0.5718	0.0638	1.3173	0.0007	0.0144	0.1924	500.0	
1.584	0.3643	0.5715	0.0641	1.3173	0.0007	0.0144	0.1924	500.0	
1.585	0.3646	0.5713	0.0641	1.3173	0.0007	0.0144	0.1924	500.0	
1.586	0.369	0.5668	0.0642	1.3173	0.0007	0.0145	0.1924	500.0	
1.587	0.3676	0.5685	0.0639	1.3173	0.0007	0.0145	0.1924	500.0	
1.588	0.369	0.5666	0.0644	1.3172	0.0007	0.0145	0.1924	500.0	
1.589	0.3698	0.565	0.0652	1.3172	0.0007	0.0145	0.1924	500.0	
1.59	0.3681	0.5663	0.0656	1.3172	0.0007	0.0145	0.1924	500.0	
1.591	0.3698	0.5651	0.0651	1.3172	0.0007	0.0146	0.1924	500.0	
1.592	0.3713	0.5633	0.0654	1.3172	0.0007	0.0146	0.1925	500.0	
1.593	0.3733	0.5618	0.0649	1.3171	0.0007	0.0146	0.1925	500.0	
1.594	0.3722	0.5628	0.065	1.3171	0.0007	0.0146	0.1925	500.0	
1.595	0.3711	0.5625	0.0664	1.3171	0.0007	0.0146	0.1926	500.0	
1.596	0.3719	0.5629	0.0652	1.3171	0.0007	0.0146	0.1926	500.0	
1.597	0.3739	0.5594	0.0666	1.3171	0.0007	0.0147	0.1927	500.0	
1.598	0.3775	0.5567	0.0658	1.317	0.0007	0.0147	0.1927	500.0	
1.599	0.3748	0.5581	0.067	1.317	0.0007	0.0147	0.1928	500.0	
1.6	0.3764	0.5566	0.0669	1.317	0.0007	0.0147	0.1929	500.0	
1.601	0.3769	0.5562	0.0669	1.317	0.0007	0.0147	0.1929	500.0	
1.602	0.3764	0.557	0.0665	1.3169	0.0007	0.0148	0.193	500.0	
1.603	0.3784	0.5558	0.0658	1.3169	0.0007	0.0148	0.1931	500.0	
1.604	0.3782	0.5557	0.0661	1.3169	0.0007	0.0148	0.1932	500.0	
1.605	0.3785	0.5558	0.0656	1.3169	0.0007	0.0148	0.1933	500.0	
1.606	0.3788	0.5565	0.0647	1.3168	0.0007	0.0148	0.1934	500.0	
1.607	0.3774	0.5566	0.066	1.3168	0.0007	0.0149	0.1935	500.0	
1.608	0.3759	0.5587	0.0654	1.3168	0.0007	0.0149	0.1936	500.0	
1.609	0.3758	0.5593	0.0649	1.3168	0.0007	0.0149	0.1937	500.0	
1.61	0.3792	0.5566	0.0642	1.3167	0.0007	0.0149	0.1938	500.0	
1.611	0.3776	0.558	0.0644	1.3167	0.0007	0.015	0.1939	500.0	
1.612	0.3767	0.5584	0.0649	1.3167	0.0007	0.015	0.1941	500.0	
1.613	0.3773	0.5579	0.0648	1.3167	0.0007	0.015	0.1942	500.0	
1.614	0.376	0.5592	0.0648	1.3166	0.0007	0.015	0.1944	500.0	
1.615	0.3782	0.5576	0.0642	1.3166	0.0007	0.015	0.1945	500.0	
1.616	0.3763	0.5595	0.0642	1.3166	0.0007	0.0151	0.1947	500.0	
1.617	0.3787	0.5582	0.0631	1.3166	0.0007	0.0151	0.1949	500.0	
1.618	0.3776	0.5589	0.0635	1.3165	0.0007	0.0151	0.195	500.0	
1.619	0.3785	0.5583	0.0632	1.3165	0.0007	0.0151	0.1952	500.0	
1.62	0.3784	0.559	0.0627	1.3165	0.0007	0.0152	0.1954	500.0	
1.621	0.3772	0.5597	0.063	1.3165	0.0007	0.0152	0.1956	500.0	
1.622	0.3792	0.5586	0.0622	1.3164	0.0007	0.0152	0.1958	500.0	
1.623	0.38	0.5574	0.0625	1.3164	0.0007	0.0152	0.196	500.0	
1.624	0.3757	0.5615	0.0628	1.3164	0.0007	0.0152	0.1963	500.0	
1.625	0.3774	0.5604	0.0622	1.3164	0.0007	0.0153	0.1965	500.0	
1.626	0.378	0.5599	0.0621	1.3164	0.0007	0.0153	0.1967	500.0	
1.627	0.3769	0.5615	0.0616	1.3163	0.0007	0.0153	0.197	500.0	
1.628	0.3778	0.5607	0.0615	1.3163	0.0007	0.0153	0.1972	500.0	
1.629	0.3795	0.5588	0.0617	1.3163	0.0007	0.0154	0.1975	500.0	
1.63	0.3789	0.5606	0.0605	1.3162	0.0007	0.0154	0.1977	500.0	
1.631	0.3776	0.562	0.0604	1.3162	0.0007	0.0154	0.198	500.0	
1.632	0.3789	0.5598	0.0613	1.3162	0.0007	0.0154	0.1983	500.0	
1.633	0.3826	0.5579	0.0596	1.3162	0.0007	0.0155	0.1986	500.0	
1.634	0.3774	0.5619	0.0607	1.3162	0.0007	0.0155	0.1988	500.0	
1.635	0.3768	0.5633	0.0599	1.3161	0.0007	0.0155	0.1991	500.0	
1.636	0.3793	0.5611	0.0596	1.3161	0.0007	0.0155	0.1995	500.0	
1.637	0.3791	0.5611	0.0598	1.3161	0.0007	0.0156	0.1998	500.0	
1.638	0.3778	0.5623	0.0599	1.316	0.0007	0.0156	0.2001	500.0	
1.639	0.3807	0.5594	0.0599	1.316	0.0007	0.0156	0.2004	500.0	
1.64	0.3793	0.5621	0.0586	1.316	0.0007	0.0156	0.2008	500.0	
1.641	0.3789	0.5625	0.0586	1.316	0.0007	0.0157	0.2011	500.0	
1.642	0.379	0.5617	0.0592	1.316	0.0007	0.0157	0.2015	500.0	
1.643	0.3772	0.5628	0.06	1.3159	0.0007	0.0157	0.2018	500.0	
1.644	0.3793	0.5622	0.0585	1.3159	0.0007	0.0157	0.2022	500.0	
1.645	0.3771	0.564	0.059	1.3159	0.0007	0.0158	0.2026	500.0	
1.646	0.3772	0.5641	0.0586	1.3158	0.0007	0.0158	0.203	500.0	
1.647	0.3801	0.5614	0.0585	1.3158	0.0007	0.0158	0.2033	500.0	
1.648	0.3793	0.5623	0.0583	1.3158	0.0007	0.0159	0.2037	500.0	
1.649	0.379	0.5639	0.0571	1.3158	0.0007	0.0159	0.2042	500.0	
1.65	0.3808	0.5629	0.0564	1.3158	0.0007	0.0159	0.2046	500.0	
1.651	0.3815	0.5612	0.0574	1.3157	0.0007	0.0159	0.205	500.0	
1.652	0.3794	0.564	0.0566	1.3157	0.0007	0.016	0.2054	500.0	
1.653	0.3799	0.5628	0.0573	1.3157	0.0007	0.016	0.2059	500.0	
1.654	0.3796	0.5642	0.0561	1.3156	0.0007	0.016	0.2063	500.0	
1.655	0.3802	0.5626	0.0572	1.3156	0.0007	0.0161	0.2068	500.0	
1.656	0.3793	0.564	0.0567	1.3156	0.0007	0.0161	0.2072	500.0	
1.657	0.3801	0.5638	0.0561	1.3156	0.0007	0.0161	0.2077	500.0	
1.658	0.3788	0.5653	0.0559	1.3156	0.0007	0.0161	0.2082	500.0	
1.659	0.3789	0.5653	0.0558	1.3155	0.0007	0.0162	0.2087	500.0	
1.66	0.3811	0.5639	0.0549	1.3155	0.0007	0.0162	0.2092	500.0	
1.661	0.3795	0.5652	0.0552	1.3155	0.0007	0.0162	0.2097	500.0	
1.662	0.38	0.5647	0.0554	1.3154	0.0007	0.0163	0.2102	500.0	
1.663	0.3793	0.5655	0.0553	1.3154	0.0007	0.0163	0.2107	500.0	
1.664	0.3802	0.5648	0.0551	1.3154	0.0007	0.0163	0.2113	500.0	
1.665	0.379	0.566	0.055	1.3154	0.0007	0.0164	0.2118	500.0	
1.666	0.3784	0.5659	0.0557	1.3154	0.0007	0.0164	0.2124	500.0	
1.667	0.3806	0.5646	0.0548	1.3153	0.0007	0.0164	0.2129	500.0	
1.668	0.381	0.5646	0.0544	1.3153	0.0007	0.0164	0.2135	500.0	
1.669	0.3802	0.5659	0.0539	1.3153	0.0007	0.0165	0.2141	500.0	
1.67	0.3815	0.5648	0.0537	1.3152	0.0007	0.0165	0.2146	500.0	
1.671	0.3803	0.5657	0.054	1.3152	0.0007	0.0165	0.2152	500.0	
1.672	0.3787	0.5671	0.0542	1.3152	0.0007	0.0166	0.2158	500.0	
1.673	0.3793	0.5672	0.0535	1.3152	0.0007	0.0166	0.2164	500.0	
1.674	0.3808	0.5653	0.0539	1.3152	0.0007	0.0166	0.2171	500.0	
1.675	0.3796	0.5666	0.0538	1.3151	0.0007	0.0167	0.2177	500.0	
1.676	0.3804	0.5665	0.0531	1.3151	0.0007	0.0167	0.2183	500.0	
1.677	0.3787	0.5677	0.0535	1.3151	0.0007	0.0167	0.219	500.0	
1.678	0.3795	0.5674	0.0531	1.315	0.0007	0.0168	0.2196	500.0	
1.679	0.3817	0.5657	0.0526	1.315	0.0007	0.0168	0.2203	500.0	
1.68	0.3814	0.5656	0.053	1.315	0.0007	0.0168	0.2209	500.0	
1.681	0.3794	0.5679	0.0527	1.315	0.0007	0.0169	0.2216	500.0	
1.682	0.3804	0.5668	0.0527	1.315	0.0007	0.0169	0.2223	500.0	
1.683	0.3808	0.5669	0.0523	1.3149	0.0007	0.0169	0.223	500.0	
1.684	0.3833	0.5649	0.0517	1.3149	0.0007	0.017	0.2237	500.0	
1.685	0.3803	0.5681	0.0515	1.3149	0.0007	0.017	0.2244	500.0	
1.686	0.3792	0.5692	0.0515	1.3148	0.0007	0.017	0.2251	500.0	
1.687	0.3804	0.5687	0.0509	1.3148	0.0007	0.0171	0.2258	500.0	
1.688	0.3815	0.5673	0.0511	1.3148	0.0007	0.0171	0.2266	500.0	
1.689	0.3796	0.569	0.0515	1.3148	0.0007	0.0171	0.2273	500.0	
1.69	0.38	0.569	0.0509	1.3148	0.0007	0.0172	0.2281	500.0	
1.691	0.3796	0.5688	0.0516	1.3147	0.0007	0.0172	0.2288	500.0	
1.692	0.3801	0.5685	0.0514	1.3147	0.0007	0.0172	0.2296	500.0	
1.693	0.379	0.5694	0.0517	1.3147	0.0007	0.0173	0.2304	500.0	
1.694	0.3835	0.5665	0.05	1.3147	0.0007	0.0173	0.2312	500.0	
1.695	0.38	0.5694	0.0506	1.3146	0.0007	0.0173	0.232	500.0	
1.696	0.3816	0.5674	0.051	1.3146	0.0007	0.0174	0.2328	500.0	
1.697	0.3811	0.5688	0.0501	1.3146	0.0007	0.0174	0.2336	500.0	
1.698	0.3828	0.5684	0.0487	1.3146	0.0007	0.0174	0.2344	500.0	
1.699	0.3792	0.5704	0.0504	1.3145	0.0007	0.0175	0.2352	500.0	
1.7	0.3792	0.5707	0.0501	1.3145	0.0007	0.0175	0.2361	500.0	
1.701	0.3779	0.5717	0.0504	1.3145	0.0007	0.0175	0.2369	500.0	
1.702	0.3796	0.5702	0.0501	1.3144	0.0007	0.0176	0.2378	500.0	
1.703	0.3795	0.5707	0.0498	1.3144	0.0007	0.0176	0.2386	500.0	
1.704	0.3803	0.5701	0.0495	1.3144	0.0007	0.0176	0.2395	500.0	
1.705	0.3831	0.5674	0.0495	1.3144	0.0007	0.0177	0.2404	500.0	
1.706	0.3835	0.5677	0.0487	1.3143	0.0007	0.0177	0.2412	500.0	
1.707	0.38	0.5715	0.0486	1.3143	0.0008	0.0177	0.2421	500.0	
1.708	0.3817	0.5697	0.0486	1.3143	0.0008	0.0178	0.243	500.0	
1.709	0.3809	0.5705	0.0486	1.3143	0.0008	0.0178	0.2439	500.0	
1.71	0.3802	0.5712	0.0486	1.3142	0.0008	0.0179	0.2449	500.0	
1.711	0.381	0.5697	0.0493	1.3142	0.0008	0.0179	0.2458	500.0	
1.712	0.3817	0.57	0.0483	1.3142	0.0008	0.0179	0.2467	500.0	
1.713	0.3809	0.5708	0.0483	1.3142	0.0008	0.018	0.2477	500.0	
1.714	0.379	0.573	0.048	1.3142	0.0008	0.018	0.2486	500.0	
1.715	0.3802	0.5717	0.0481	1.3141	0.0008	0.018	0.2496	500.0	
1.716	0.3813	0.5709	0.0478	1.3141	0.0008	0.0181	0.2505	500.0	
1.717	0.3794	0.5719	0.0488	1.3141	0.0008	0.0181	0.2515	500.0	
1.718	0.3803	0.5721	0.0476	1.314	0.0008	0.0181	0.2525	500.0	
1.719	0.3796	0.5724	0.048	1.314	0.0008	0.0182	0.2535	500.0	
1.72	0.3791	0.5728	0.0482	1.314	0.0008	0.0182	0.2544	500.0	
1.721	0.3793	0.5728	0.0479	1.314	0.0008	0.0182	0.2554	500.0	
1.722	0.3807	0.5718	0.0474	1.314	0.0008	0.0183	0.2565	500.0	
1.723	0.3799	0.5728	0.0474	1.3139	0.0008	0.0183	0.2575	500.0	
1.724	0.3794	0.5728	0.0478	1.3139	0.0008	0.0183	0.2585	500.0	
1.725	0.3783	0.5743	0.0474	1.3139	0.0008	0.0184	0.2595	500.0	
1.726	0.3798	0.5736	0.0466	1.3138	0.0008	0.0184	0.2605	500.0	
1.727	0.3824	0.5706	0.047	1.3138	0.0008	0.0184	0.2616	500.0	
1.728	0.379	0.5739	0.0471	1.3138	0.0008	0.0185	0.2626	500.0	
1.729	0.3793	0.5736	0.0471	1.3138	0.0008	0.0185	0.2637	500.0	
1.73	0.3795	0.5735	0.0471	1.3138	0.0008	0.0185	0.2648	500.0	
1.731	0.3797	0.5738	0.0464	1.3137	0.0008	0.0186	0.2658	500.0	
1.732	0.381	0.5727	0.0463	1.3137	0.0008	0.0186	0.2669	500.0	
1.733	0.38	0.5731	0.0468	1.3137	0.0008	0.0186	0.268	500.0	
1.734	0.3807	0.5731	0.0462	1.3136	0.0008	0.0187	0.2691	500.0	
1.735	0.3782	0.5757	0.0461	1.3136	0.0008	0.0187	0.2702	500.0	
1.736	0.3793	0.5745	0.0462	1.3136	0.0008	0.0187	0.2713	500.0	
1.737	0.3788	0.575	0.0463	1.3136	0.0008	0.0188	0.2724	500.0	
1.738	0.378	0.5756	0.0464	1.3136	0.0008	0.0188	0.2735	500.0	
1.739	0.3781	0.576	0.0459	1.3135	0.0008	0.0188	0.2746	500.0	
1.74	0.3781	0.5756	0.0462	1.3135	0.0008	0.0189	0.2757	500.0	
1.741	0.3774	0.5762	0.0464	1.3135	0.0008	0.0189	0.2769	500.0	
1.742	0.379	0.5757	0.0453	1.3134	0.0008	0.0189	0.278	500.0	
1.743	0.3788	0.5755	0.0457	1.3134	0.0008	0.019	0.2792	500.0	
1.744	0.3776	0.5765	0.0459	1.3134	0.0008	0.019	0.2803	500.0	
1.745	0.3775	0.5767	0.0458	1.3134	0.0008	0.019	0.2815	500.0	
1.746	0.3787	0.5752	0.0461	1.3134	0.0008	0.019	0.2826	500.0	
1.747	0.3774	0.5771	0.0455	1.3133	0.0008	0.0191	0.2838	500.0	
1.748	0.3779	0.5764	0.0457	1.3133	0.0008	0.0191	0.285	500.0	
1.749	0.3775	0.5769	0.0456	1.3133	0.0008	0.0191	0.2861	500.0	
1.75	0.3782	0.5767	0.0452	1.3132	0.0008	0.0192	0.2873	500.0	
1.751	0.3773	0.5771	0.0455	1.3132	0.0008	0.0192	0.2885	500.0	
1.752	0.3761	0.5786	0.0453	1.3132	0.0008	0.0192	0.2897	500.0	
1.753	0.3773	0.5773	0.0454	1.3132	0.0008	0.0192	0.2909	500.0	
1.754	0.3789	0.5753	0.0458	1.3132	0.0008	0.0193	0.2921	500.0	
1.755	0.3769	0.5776	0.0455	1.3131	0.0008	0.0193	0.2933	500.0	
1.756	0.3791	0.576	0.0449	1.3131	0.0008	0.0193	0.2945	500.0	
1.757	0.3743	0.5804	0.0453	1.3131	0.0008	0.0194	0.2957	500.0	
1.758	0.3742	0.5807	0.0451	1.313	0.0008	0.0194	0.2969	500.0	
1.759	0.3735	0.581	0.0455	1.313	0.0008	0.0194	0.2982	500.0	
1.76	0.3751	0.5799	0.045	1.313	0.0008	0.0194	0.2994	500.0	
1.761	0.3742	0.5804	0.0454	1.313	0.0008	0.0195	0.3006	500.0	
1.762	0.3745	0.5799	0.0456	1.313	0.0008	0.0195	0.3019	500.0	
1.763	0.3738	0.5806	0.0455	1.3129	0.0008	0.0195	0.3031	500.0	
1.764	0.3747	0.5804	0.0449	1.3129	0.0008	0.0195	0.3044	500.0	
1.765	0.3745	0.5799	0.0455	1.3129	0.0008	0.0195	0.3056	500.0	
1.766	0.3731	0.5812	0.0456	1.3128	0.0008	0.0196	0.3069	500.0	
1.767	0.3726	0.5819	0.0455	1.3128	0.0008	0.0196	0.3081	500.0	
1.768	0.3744	0.5802	0.0454	1.3128	0.0008	0.0196	0.3094	500.0	
1.769	0.3757	0.5797	0.0446	1.3128	0.0008	0.0196	0.3106	500.0	
1.77	0.3731	0.5813	0.0456	1.3128	0.0008	0.0197	0.3119	500.0	
1.771	0.3723	0.5822	0.0455	1.3127	0.0008	0.0197	0.3132	500.0	
1.772	0.3739	0.5809	0.0453	1.3127	0.0008	0.0197	0.3145	500.0	
1.773	0.371	0.5841	0.0449	1.3127	0.0008	0.0197	0.3157	500.0	
1.774	0.3732	0.5816	0.0451	1.3127	0.0008	0.0197	0.317	500.0	
1.775	0.3709	0.5842	0.0449	1.3126	0.0008	0.0197	0.3183	500.0	
1.776	0.372	0.5832	0.0448	1.3126	0.0008	0.0198	0.3196	500.0	
1.777	0.3697	0.5853	0.045	1.3126	0.0008	0.0198	0.3209	500.0	
1.778	0.3718	0.5833	0.0448	1.3126	0.0008	0.0198	0.3222	500.0	
1.779	0.3725	0.5818	0.0457	1.3125	0.0008	0.0198	0.3234	500.0	
1.78	0.3706	0.5841	0.0453	1.3125	0.0008	0.0198	0.3247	500.0	
1.781	0.3705	0.5837	0.0458	1.3125	0.0008	0.0198	0.326	500.0	
1.782	0.3695	0.5856	0.045	1.3125	0.0008	0.0198	0.3273	500.0	
1.783	0.3669	0.5876	0.0455	1.3124	0.0008	0.0199	0.3286	500.0	
1.784	0.3676	0.5865	0.0459	1.3124	0.0008	0.0199	0.3299	500.0	
1.785	0.3703	0.5846	0.045	1.3124	0.0008	0.0199	0.3313	500.0	
1.786	0.3676	0.5871	0.0453	1.3124	0.0008	0.0199	0.3326	500.0	
1.787	0.3674	0.5867	0.0459	1.3123	0.0008	0.0199	0.3339	500.0	
1.788	0.368	0.5857	0.0463	1.3123	0.0008	0.0199	0.3352	500.0	
1.789	0.3659	0.5879	0.0462	1.3123	0.0008	0.0199	0.3365	500.0	
1.79	0.3667	0.5874	0.0459	1.3123	0.0008	0.0199	0.3378	500.0	
1.791	0.3655	0.5883	0.0462	1.3122	0.0008	0.0199	0.3391	500.0	
1.792	0.3655	0.5883	0.0463	1.3122	0.0008	0.0199	0.3404	500.0	
1.793	0.3627	0.5909	0.0464	1.3122	0.0008	0.0199	0.3418	500.0	
1.794	0.3645	0.5895	0.046	1.3122	0.0008	0.0199	0.3431	500.0	
1.795	0.3649	0.5891	0.046	1.3121	0.0008	0.0199	0.3444	500.0	
1.796	0.3661	0.5884	0.0455	1.3121	0.0008	0.0199	0.3457	500.0	
1.797	0.3619	0.5908	0.0473	1.3121	0.0008	0.0199	0.347	500.0	
1.798	0.3631	0.5908	0.0461	1.3121	0.0008	0.0199	0.3484	500.0	
1.799	0.362	0.5917	0.0463	1.312	0.0008	0.0199	0.3497	500.0	
1.8	0.3619	0.5912	0.0469	1.312	0.0008	0.0199	0.351	500.0	
1.801	0.3552	0.6006	0.0442	1.312	0.0008	0.0199	0.3523	500.0	
1.802	0.3508	0.6072	0.042	1.3119	0.0009	0.0199	0.3536	500.0	
1.803	0.3436	0.6156	0.0408	1.3119	0.0009	0.0199	0.355	500.0	
1.804	0.3382	0.6239	0.0379	1.3119	0.0009	0.0199	0.3563	500.0	
1.805	0.3308	0.6326	0.0366	1.3118	0.001	0.0199	0.3576	500.0	
1.806	0.3262	0.6393	0.0345	1.3118	0.001	0.0199	0.3589	500.0	
1.807	0.3211	0.6461	0.0328	1.3118	0.001	0.0199	0.3602	500.0	
1.808	0.3145	0.6539	0.0317	1.3118	0.0011	0.0199	0.3616	500.0	
1.809	0.3113	0.6593	0.0294	1.3117	0.0011	0.0199	0.3629	500.0	
1.81	0.3039	0.6671	0.029	1.3117	0.0011	0.0199	0.3642	500.0	
1.811	0.3022	0.6699	0.0278	1.3117	0.0012	0.0199	0.3655	500.0	
1.812	0.2957	0.6778	0.0264	1.3116	0.0012	0.0199	0.3668	500.0	
1.813	0.2914	0.6833	0.0253	1.3116	0.0012	0.0199	0.3682	500.0	
1.814	0.2866	0.6892	0.0242	1.3116	0.0013	0.0198	0.3695	500.0	
1.815	0.2822	0.6949	0.0229	1.3116	0.0013	0.0198	0.3708	500.0	
1.816	0.2786	0.6989	0.0225	1.3115	0.0014	0.0198	0.3721	500.0	
1.817	0.2743	0.7041	0.0216	1.3115	0.0014	0.0198	0.3734	500.0	
1.818	0.2719	0.7077	0.0204	1.3115	0.0014	0.0198	0.3747	500.0	
1.819	0.2669	0.7134	0.0197	1.3114	0.0015	0.0198	0.376	500.0	
1.82	0.2627	0.7178	0.0195	1.3114	0.0015	0.0198	0.3774	500.0	
1.821	0.2606	0.7209	0.0185	1.3114	0.0015	0.0197	0.3787	500.0	
1.822	0.2563	0.7261	0.0176	1.3113	0.0016	0.0197	0.38	500.0	
1.823	0.2544	0.7287	0.0169	1.3113	0.0016	0.0197	0.3813	500.0	
1.824	0.2508	0.7325	0.0168	1.3113	0.0016	0.0197	0.3826	500.0	
1.825	0.2473	0.7366	0.0161	1.3112	0.0017	0.0197	0.3839	500.0	
1.826	0.2435	0.7409	0.0155	1.3112	0.0017	0.0196	0.3852	500.0	
1.827	0.2407	0.7443	0.015	1.3112	0.0017	0.0196	0.3865	500.0	
1.828	0.2378	0.7476	0.0146	1.3112	0.0018	0.0196	0.3878	500.0	
1.829	0.2334	0.7525	0.0141	1.3111	0.0018	0.0196	0.3891	500.0	
1.83	0.2314	0.7552	0.0133	1.3111	0.0018	0.0195	0.3903	500.0	
1.831	0.2278	0.7588	0.0134	1.3111	0.0018	0.0195	0.3916	500.0	
1.832	0.2246	0.7627	0.0127	1.311	0.0019	0.0195	0.3929	500.0	
1.833	0.2224	0.765	0.0126	1.311	0.0019	0.0194	0.3942	500.0	
1.834	0.2202	0.7678	0.012	1.311	0.0019	0.0194	0.3955	500.0	
1.835	0.2181	0.7703	0.0116	1.311	0.002	0.0194	0.3968	500.0	
1.836	0.2145	0.7743	0.0112	1.3109	0.002	0.0194	0.398	500.0	
1.837	0.2113	0.7776	0.011	1.3109	0.002	0.0193	0.3993	500.0	
1.838	0.2082	0.781	0.0107	1.3109	0.0021	0.0193	0.4006	500.0	
1.839	0.2068	0.7827	0.0106	1.3108	0.0021	0.0193	0.4018	500.0	
1.84	0.2035	0.7863	0.0101	1.3108	0.0021	0.0192	0.4031	500.0	
1.841	0.2011	0.7888	0.01	1.3108	0.0022	0.0192	0.4044	500.0	
1.842	0.199	0.7915	0.0095	1.3107	0.0022	0.0192	0.4056	500.0	
1.843	0.1974	0.7932	0.0094	1.3107	0.0022	0.0191	0.4069	500.0	
1.844	0.1944	0.7963	0.0093	1.3107	0.0023	0.0191	0.4081	500.0	
1.845	0.1923	0.7987	0.009	1.3107	0.0023	0.019	0.4094	500.0	
1.846	0.1906	0.8007	0.0087	1.3106	0.0023	0.019	0.4106	500.0	
1.847	0.1875	0.8041	0.0084	1.3106	0.0024	0.019	0.4118	500.0	
1.848	0.1864	0.8054	0.0082	1.3106	0.0024	0.0189	0.4131	500.0	
1.849	0.1843	0.8076	0.0082	1.3105	0.0024	0.0189	0.4143	500.0	
1.85	0.1813	0.811	0.0077	1.3105	0.0025	0.0188	0.4155	500.0	
1.851	0.1805	0.8119	0.0076	1.3105	0.0025	0.0188	0.4167	500.0	
1.852	0.1791	0.813	0.0078	1.3104	0.0025	0.0188	0.418	500.0	
1.853	0.1763	0.8165	0.0072	1.3104	0.0026	0.0187	0.4192	500.0	
1.854	0.1735	0.819	0.0075	1.3104	0.0026	0.0187	0.4204	500.0	
1.855	0.1715	0.8214	0.0071	1.3104	0.0026	0.0186	0.4216	500.0	
1.856	0.1703	0.8229	0.0068	1.3103	0.0027	0.0186	0.4228	500.0	
1.857	0.1681	0.8253	0.0067	1.3103	0.0027	0.0185	0.424	500.0	
1.858	0.1663	0.8272	0.0065	1.3103	0.0027	0.0185	0.4252	500.0	
1.859	0.1653	0.8283	0.0065	1.3102	0.0028	0.0184	0.4263	500.0	
1.86	0.1633	0.8302	0.0065	1.3102	0.0028	0.0184	0.4275	500.0	
1.861	0.1607	0.8332	0.0061	1.3102	0.0028	0.0183	0.4287	500.0	
