Sim 2

Solar R: 0.2544
Solar A: 0.5597
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
0.574	0.123	0.7729	0.1041	1.333	0.0015	0.0061	0.3881	500.0	
0.575	0.1207	0.7702	0.1091	1.333	0.0015	0.0059	0.3866	500.0	
0.576	0.1205	0.7638	0.1158	1.333	0.0014	0.0057	0.3839	500.0	
0.577	0.1195	0.7569	0.1236	1.3329	0.0014	0.0055	0.3798	500.0	
0.578	0.1183	0.7517	0.13	1.3329	0.0014	0.0052	0.3738	500.0	
0.579	0.1177	0.7429	0.1394	1.3328	0.0014	0.0049	0.3661	500.0	
0.58	0.1137	0.7416	0.1446	1.3328	0.0014	0.0047	0.3586	500.0	
0.581	0.11	0.7396	0.1504	1.3328	0.0014	0.0044	0.3512	500.0	
0.582	0.1055	0.7385	0.156	1.3327	0.0014	0.0042	0.3429	500.0	
0.583	0.1041	0.7396	0.1563	1.3327	0.0014	0.004	0.334	500.0	
0.584	0.1017	0.7349	0.1634	1.3326	0.0014	0.0039	0.325	500.0	
0.585	0.1014	0.7325	0.1662	1.3326	0.0014	0.0037	0.316	500.0	
0.586	0.1017	0.7308	0.1675	1.3326	0.0014	0.0037	0.3059	500.0	
0.587	0.102	0.7251	0.1729	1.3325	0.0014	0.0036	0.297	500.0	
0.588	0.1032	0.7248	0.172	1.3325	0.0014	0.0036	0.2896	500.0	
0.589	0.1043	0.7241	0.1716	1.3324	0.0014	0.0036	0.2837	500.0	
0.59	0.1062	0.7227	0.1711	1.3324	0.0013	0.0036	0.2795	500.0	
0.591	0.1086	0.7216	0.1698	1.3324	0.0013	0.0037	0.2756	500.0	
0.592	0.1125	0.7195	0.168	1.3323	0.0013	0.0038	0.2723	500.0	
0.593	0.1141	0.7209	0.1649	1.3323	0.0013	0.0039	0.2702	500.0	
0.594	0.1179	0.7216	0.1605	1.3322	0.0013	0.004	0.2693	500.0	
0.595	0.1195	0.7257	0.1548	1.3322	0.0013	0.0042	0.2692	500.0	
0.596	0.1223	0.7306	0.147	1.3322	0.0013	0.0043	0.2698	500.0	
0.597	0.1237	0.7377	0.1387	1.3321	0.0014	0.0045	0.2711	500.0	
0.598	0.1246	0.7454	0.13	1.3321	0.0014	0.0047	0.2723	500.0	
0.599	0.1247	0.7555	0.1198	1.332	0.0014	0.0049	0.2731	500.0	
0.6	0.1255	0.7652	0.1094	1.332	0.0015	0.0052	0.273	500.0	
0.601	0.1241	0.78	0.0959	1.332	0.0016	0.0054	0.2713	500.0	
0.602	0.1236	0.7917	0.0846	1.332	0.0017	0.0057	0.2676	500.0	
0.603	0.1208	0.8052	0.074	1.332	0.0018	0.0059	0.2617	500.0	
0.604	0.1228	0.8097	0.0675	1.332	0.0019	0.0061	0.2526	500.0	
0.605	0.126	0.8139	0.06	1.332	0.0019	0.0062	0.24	500.0	
0.606	0.1277	0.8142	0.0581	1.332	0.0019	0.0063	0.2247	500.0	
0.607	0.1316	0.8101	0.0584	1.332	0.0019	0.0064	0.2082	500.0	
0.608	0.1356	0.805	0.0594	1.332	0.0019	0.0064	0.192	500.0	
0.609	0.1427	0.7937	0.0636	1.332	0.0018	0.0063	0.1777	500.0	
0.61	0.1494	0.7803	0.0703	1.332	0.0016	0.0063	0.1671	500.0	
0.611	0.158	0.7665	0.0755	1.332	0.0015	0.0062	0.1608	500.0	
0.612	0.1666	0.7499	0.0835	1.332	0.0014	0.0062	0.1584	500.0	
0.613	0.1723	0.7362	0.0915	1.332	0.0013	0.0062	0.1592	500.0	
0.614	0.1795	0.7214	0.0991	1.332	0.0012	0.0062	0.1622	500.0	
0.615	0.1875	0.7056	0.107	1.332	0.0011	0.0062	0.1662	500.0	
0.616	0.1944	0.6913	0.1142	1.332	0.0011	0.0062	0.1711	500.0	
0.617	0.2016	0.6785	0.1198	1.332	0.001	0.0063	0.1766	500.0	
0.618	0.2071	0.6667	0.1261	1.332	0.001	0.0063	0.1824	500.0	
0.619	0.213	0.6551	0.132	1.332	0.0009	0.0064	0.1883	500.0	
0.62	0.219	0.6445	0.1365	1.332	0.0009	0.0064	0.1942	500.0	
0.621	0.2204	0.6399	0.1397	1.332	0.0008	0.0065	0.2009	500.0	
0.622	0.2226	0.6359	0.1415	1.332	0.0008	0.0065	0.2075	500.0	
0.623	0.2249	0.6318	0.1433	1.332	0.0008	0.0065	0.2139	500.0	
0.624	0.2263	0.6274	0.1462	1.332	0.0008	0.0065	0.2203	500.0	
0.625	0.2261	0.6253	0.1486	1.332	0.0008	0.0066	0.2265	500.0	
0.626	0.2278	0.6216	0.1506	1.332	0.0008	0.0066	0.2328	500.0	
0.627	0.2285	0.6171	0.1544	1.3319	0.0008	0.0066	0.2378	500.0	
0.628	0.2327	0.6102	0.1571	1.3319	0.0007	0.0066	0.2425	500.0	
0.629	0.2355	0.6036	0.1609	1.3318	0.0007	0.0067	0.2474	500.0	
0.63	0.2385	0.5978	0.1637	1.3318	0.0007	0.0067	0.2525	500.0	
0.631	0.2404	0.5926	0.1671	1.3318	0.0007	0.0067	0.2579	500.0	
0.632	0.2384	0.5925	0.1691	1.3317	0.0007	0.0067	0.2636	500.0	
0.633	0.2417	0.5852	0.173	1.3317	0.0007	0.0067	0.27	500.0	
0.634	0.2408	0.585	0.1742	1.3316	0.0007	0.0067	0.2776	500.0	
0.635	0.2379	0.5863	0.1758	1.3316	0.0007	0.0067	0.2858	500.0	
0.636	0.2385	0.5837	0.1778	1.3316	0.0007	0.0067	0.2946	500.0	
0.637	0.2356	0.5853	0.1791	1.3315	0.0007	0.0067	0.3041	500.0	
0.638	0.2335	0.5871	0.1794	1.3315	0.0007	0.0067	0.3144	500.0	
0.639	0.2309	0.5875	0.1816	1.3314	0.0007	0.0068	0.3254	500.0	
0.64	0.2281	0.5903	0.1816	1.3314	0.0007	0.0068	0.3371	500.0	
0.641	0.2268	0.5923	0.1808	1.3314	0.0007	0.0068	0.3496	500.0	
0.642	0.2225	0.5949	0.1827	1.3313	0.0007	0.0068	0.3627	500.0	
0.643	0.2182	0.597	0.1847	1.3313	0.0007	0.0069	0.3765	500.0	
0.644	0.218	0.5993	0.1826	1.3312	0.0007	0.007	0.3907	500.0	
0.645	0.2143	0.6003	0.1854	1.3312	0.0007	0.007	0.4053	500.0	
0.646	0.2089	0.6069	0.1842	1.3312	0.0007	0.0071	0.42	500.0	
0.647	0.2067	0.61	0.1833	1.3311	0.0007	0.0072	0.4343	500.0	
0.648	0.2035	0.6143	0.1822	1.3311	0.0007	0.0073	0.4485	500.0	
0.649	0.2005	0.619	0.1805	1.331	0.0008	0.0074	0.4623	500.0	
0.65	0.1941	0.6295	0.1764	1.331	0.0008	0.0075	0.4755	500.0	
0.651	0.1863	0.6418	0.1719	1.331	0.0008	0.0077	0.488	500.0	
0.652	0.1786	0.6599	0.1615	1.331	0.0009	0.0078	0.4996	500.0	
0.653	0.1672	0.6842	0.1487	1.331	0.001	0.008	0.5102	500.0	
0.654	0.1589	0.7043	0.1368	1.331	0.0011	0.0081	0.5197	500.0	
0.655	0.1607	0.7017	0.1376	1.331	0.001	0.0083	0.5285	500.0	
0.656	0.1654	0.6891	0.1455	1.331	0.001	0.0085	0.5365	500.0	
0.657	0.1714	0.6813	0.1473	1.331	0.0009	0.0086	0.5435	500.0	
0.658	0.1722	0.6816	0.1463	1.331	0.001	0.0088	0.5494	500.0	
0.659	0.1676	0.6933	0.1391	1.331	0.001	0.009	0.5541	500.0	
0.66	0.1615	0.7092	0.1292	1.331	0.0011	0.0092	0.5577	500.0	
0.661	0.1541	0.7329	0.1129	1.331	0.0012	0.0095	0.5599	500.0	
0.662	0.1385	0.7686	0.0929	1.331	0.0014	0.0097	0.5608	500.0	
0.663	0.1246	0.8016	0.0738	1.331	0.0016	0.01	0.5611	500.0	
0.664	0.1184	0.8202	0.0615	1.331	0.0018	0.0102	0.563	500.0	
0.665	0.1243	0.8078	0.0679	1.331	0.0017	0.0104	0.5674	500.0	
0.666	0.1411	0.7754	0.0835	1.331	0.0014	0.0105	0.571	500.0	
0.667	0.1564	0.7463	0.0974	1.331	0.0012	0.0107	0.5721	500.0	
0.668	0.1681	0.7254	0.1065	1.331	0.0011	0.0108	0.5712	500.0	
0.669	0.1764	0.7132	0.1105	1.331	0.0011	0.011	0.5687	500.0	
0.67	0.1826	0.7062	0.1112	1.331	0.001	0.0111	0.565	500.0	
0.671	0.1858	0.7039	0.1103	1.331	0.001	0.0112	0.5603	500.0	
0.672	0.1892	0.7013	0.1096	1.331	0.001	0.0113	0.5545	500.0	
0.673	0.1929	0.6997	0.1073	1.331	0.001	0.0113	0.5477	500.0	
0.674	0.1942	0.7006	0.1052	1.331	0.001	0.0113	0.5402	500.0	
0.675	0.196	0.6985	0.1055	1.331	0.001	0.0113	0.5322	500.0	
0.676	0.1993	0.6941	0.1066	1.331	0.001	0.0112	0.5238	500.0	
0.677	0.2035	0.6893	0.1072	1.331	0.001	0.0111	0.5153	500.0	
0.678	0.2061	0.6829	0.111	1.331	0.001	0.0109	0.5069	500.0	
0.679	0.2111	0.6735	0.1154	1.331	0.0009	0.0107	0.4988	500.0	
0.68	0.2158	0.6639	0.1204	1.331	0.0009	0.0105	0.4913	500.0	
0.681	0.2203	0.6535	0.1262	1.331	0.0008	0.0103	0.4846	500.0	
0.682	0.225	0.6416	0.1334	1.331	0.0008	0.0101	0.4791	500.0	
0.683	0.2286	0.6307	0.1406	1.331	0.0008	0.0099	0.4746	500.0	
0.684	0.2334	0.6187	0.1479	1.331	0.0007	0.0098	0.4709	500.0	
0.685	0.2394	0.6076	0.153	1.331	0.0007	0.0096	0.4681	500.0	
0.686	0.2432	0.5955	0.1613	1.331	0.0007	0.0095	0.4658	500.0	
0.687	0.2463	0.5848	0.1688	1.331	0.0006	0.0094	0.4642	500.0	
0.688	0.2521	0.5717	0.1762	1.331	0.0006	0.0092	0.4631	500.0	
0.689	0.2575	0.5593	0.1831	1.331	0.0006	0.0091	0.4625	500.0	
0.69	0.2618	0.5488	0.1895	1.331	0.0006	0.0091	0.4621	500.0	
0.691	0.2653	0.5382	0.1965	1.331	0.0005	0.009	0.462	500.0	
0.692	0.2699	0.5281	0.202	1.331	0.0005	0.0089	0.4622	500.0	
0.693	0.2732	0.5203	0.2066	1.331	0.0005	0.0089	0.4625	500.0	
0.694	0.2771	0.5102	0.2127	1.331	0.0005	0.0088	0.4629	500.0	
0.695	0.278	0.5029	0.219	1.331	0.0005	0.0088	0.4634	500.0	
0.696	0.2827	0.4954	0.2218	1.331	0.0005	0.0088	0.464	500.0	
0.697	0.2839	0.4875	0.2286	1.331	0.0005	0.0087	0.4646	500.0	
0.698	0.2872	0.4785	0.2342	1.331	0.0004	0.0087	0.4651	500.0	
0.699	0.2934	0.4707	0.236	1.331	0.0004	0.0087	0.4657	500.0	
0.7	0.2971	0.4627	0.2403	1.331	0.0004	0.0087	0.4663	500.0	
0.701	0.2986	0.4548	0.2467	1.331	0.0004	0.0087	0.467	500.0	
0.702	0.3021	0.449	0.2489	1.3309	0.0004	0.0086	0.4677	500.0	
0.703	0.3036	0.4431	0.2533	1.3309	0.0004	0.0086	0.4685	500.0	
0.704	0.3073	0.4356	0.2571	1.3308	0.0004	0.0086	0.4693	500.0	
0.705	0.3097	0.4313	0.2591	1.3308	0.0004	0.0086	0.4702	500.0	
0.706	0.3119	0.4269	0.2612	1.3308	0.0004	0.0086	0.4712	500.0	
0.707	0.315	0.4217	0.2633	1.3307	0.0004	0.0086	0.4723	500.0	
0.708	0.3143	0.4189	0.2668	1.3307	0.0003	0.0086	0.4734	500.0	
0.709	0.3173	0.4151	0.2677	1.3306	0.0003	0.0086	0.4746	500.0	
0.71	0.3175	0.4115	0.271	1.3306	0.0003	0.0086	0.4758	500.0	
0.711	0.32	0.4079	0.2721	1.3306	0.0003	0.0086	0.4772	500.0	
0.712	0.3198	0.407	0.2732	1.3305	0.0003	0.0087	0.4786	500.0	
0.713	0.3215	0.4051	0.2734	1.3305	0.0003	0.0087	0.4802	500.0	
0.714	0.3184	0.4068	0.2748	1.3304	0.0003	0.0087	0.4818	500.0	
0.715	0.3164	0.4087	0.2749	1.3304	0.0003	0.0087	0.4835	500.0	
0.716	0.3151	0.4113	0.2736	1.3304	0.0003	0.0087	0.4852	500.0	
0.717	0.3142	0.4138	0.272	1.3303	0.0003	0.0087	0.4871	500.0	
0.718	0.313	0.4176	0.2694	1.3303	0.0003	0.0087	0.4891	500.0	
0.719	0.3115	0.4225	0.266	1.3302	0.0004	0.0088	0.4911	500.0	
0.72	0.3073	0.4275	0.2652	1.3302	0.0004	0.0088	0.4932	500.0	
0.721	0.3035	0.4355	0.261	1.3302	0.0004	0.0088	0.4954	500.0	
0.722	0.3019	0.4385	0.2597	1.3301	0.0004	0.0088	0.4977	500.0	
0.723	0.2982	0.4468	0.255	1.3301	0.0004	0.0089	0.5	500.0	
0.724	0.2915	0.4579	0.2506	1.33	0.0004	0.0089	0.5024	500.0	
0.725	0.2851	0.4715	0.2434	1.33	0.0004	0.009	0.5048	500.0	
0.726	0.2768	0.4883	0.2349	1.33	0.0005	0.009	0.5073	500.0	
0.727	0.2668	0.5129	0.2203	1.33	0.0005	0.0091	0.5096	500.0	
0.728	0.2498	0.5471	0.2031	1.33	0.0006	0.0091	0.5117	500.0	
0.729	0.2276	0.5925	0.1799	1.33	0.0007	0.0092	0.5132	500.0	
0.73	0.1969	0.657	0.1461	1.33	0.0009	0.0093	0.5136	500.0	
0.731	0.1637	0.7311	0.1052	1.33	0.0012	0.0094	0.5118	500.0	
0.732	0.1357	0.7943	0.07	1.33	0.0016	0.0096	0.507	500.0	
0.733	0.1267	0.8153	0.058	1.33	0.0018	0.0097	0.5039	500.0	
0.734	0.1436	0.7778	0.0786	1.33	0.0015	0.0097	0.5092	500.0	
0.735	0.1732	0.7129	0.1139	1.33	0.0011	0.0096	0.5175	500.0	
0.736	0.2025	0.6537	0.1439	1.33	0.0008	0.0096	0.5243	500.0	
0.737	0.2192	0.6129	0.1679	1.33	0.0007	0.0096	0.5294	500.0	
0.738	0.2323	0.5889	0.1788	1.33	0.0007	0.0097	0.5331	500.0	
0.739	0.2383	0.5755	0.1862	1.33	0.0006	0.0097	0.5359	500.0	
0.74	0.2405	0.572	0.1875	1.33	0.0006	0.0098	0.5376	500.0	
0.741	0.2391	0.5787	0.1823	1.33	0.0006	0.0099	0.5384	500.0	
0.742	0.235	0.5909	0.1742	1.33	0.0007	0.0101	0.538	500.0	
0.743	0.2282	0.6094	0.1625	1.33	0.0007	0.0102	0.5361	500.0	
0.744	0.221	0.6331	0.1459	1.33	0.0008	0.0104	0.5325	500.0	
0.745	0.2075	0.6655	0.127	1.33	0.0009	0.0107	0.5267	500.0	
0.746	0.1976	0.6969	0.1055	1.33	0.001	0.011	0.5183	500.0	
0.747	0.1839	0.7331	0.083	1.33	0.0012	0.0114	0.5075	500.0	
0.748	0.1713	0.768	0.0607	1.33	0.0014	0.0119	0.4963	500.0	
0.749	0.1606	0.7955	0.0439	1.33	0.0017	0.0125	0.4875	500.0	
0.75	0.1534	0.8117	0.0349	1.33	0.0019	0.0129	0.4864	500.0	
0.751	0.1508	0.8145	0.0348	1.33	0.0019	0.0131	0.4973	500.0	
0.752	0.1523	0.8061	0.0416	1.33	0.0018	0.0129	0.5189	500.0	
0.753	0.1585	0.783	0.0585	1.33	0.0015	0.0125	0.545	500.0	
0.754	0.1675	0.7503	0.0822	1.33	0.0013	0.0121	0.5697	500.0	
0.755	0.1789	0.7128	0.1083	1.33	0.0011	0.0117	0.5902	500.0	
0.756	0.1899	0.6754	0.1347	1.33	0.0009	0.0114	0.6063	500.0	
0.757	0.2005	0.6407	0.1588	1.33	0.0008	0.0112	0.6183	500.0	
0.758	0.2101	0.6087	0.1812	1.33	0.0007	0.0111	0.6276	500.0	
0.759	0.2163	0.5853	0.1984	1.33	0.0006	0.0109	0.6347	500.0	
0.76	0.2232	0.5623	0.2145	1.33	0.0006	0.0108	0.6403	500.0	
0.761	0.2275	0.5454	0.2271	1.33	0.0006	0.0107	0.6445	500.0	
0.762	0.2346	0.5314	0.2339	1.33	0.0005	0.0106	0.6478	500.0	
0.763	0.2368	0.5194	0.2438	1.33	0.0005	0.0105	0.6503	500.0	
0.764	0.2404	0.5095	0.2501	1.33	0.0005	0.0105	0.652	500.0	
0.765	0.2409	0.5023	0.2568	1.33	0.0005	0.0104	0.6532	500.0	
0.766	0.244	0.4946	0.2614	1.33	0.0005	0.0103	0.6538	500.0	
0.767	0.241	0.4936	0.2654	1.33	0.0005	0.0101	0.654	500.0	
0.768	0.242	0.4923	0.2657	1.33	0.0005	0.01	0.6536	500.0	
0.769	0.2413	0.4875	0.2713	1.33	0.0005	0.0099	0.6529	500.0	
0.77	0.2404	0.4873	0.2723	1.33	0.0005	0.0098	0.6516	500.0	
0.771	0.2406	0.4861	0.2733	1.33	0.0005	0.0096	0.6499	500.0	
0.772	0.2386	0.485	0.2764	1.33	0.0005	0.0095	0.6477	500.0	
0.773	0.2385	0.4831	0.2784	1.33	0.0004	0.0093	0.6451	500.0	
0.774	0.2381	0.481	0.2809	1.33	0.0004	0.0091	0.6421	500.0	
0.775	0.2372	0.4784	0.2844	1.33	0.0004	0.0089	0.6386	500.0	
0.776	0.2375	0.4735	0.2889	1.33	0.0004	0.0088	0.6343	500.0	
0.777	0.2387	0.4681	0.2932	1.3299	0.0004	0.0086	0.6296	500.0	
0.778	0.2404	0.4623	0.2973	1.3299	0.0004	0.0084	0.6244	500.0	
0.779	0.2426	0.4565	0.3009	1.3298	0.0004	0.0082	0.6187	500.0	
0.78	0.2461	0.4469	0.307	1.3298	0.0004	0.008	0.6126	500.0	
0.781	0.2449	0.4393	0.3157	1.3298	0.0004	0.0078	0.6061	500.0	
0.782	0.2494	0.4312	0.3194	1.3297	0.0004	0.0076	0.5993	500.0	
0.783	0.2523	0.4239	0.3238	1.3297	0.0004	0.0074	0.5921	500.0	
0.784	0.253	0.4147	0.3322	1.3296	0.0004	0.0073	0.5846	500.0	
0.785	0.2591	0.4069	0.3341	1.3296	0.0003	0.0071	0.577	500.0	
0.786	0.2585	0.4017	0.3397	1.3296	0.0003	0.0069	0.5694	500.0	
0.787	0.2595	0.3965	0.3439	1.3295	0.0003	0.0068	0.5617	500.0	
0.788	0.2621	0.3906	0.3473	1.3295	0.0003	0.0066	0.5538	500.0	
0.789	0.2627	0.3855	0.3518	1.3294	0.0003	0.0065	0.5459	500.0	
0.79	0.2662	0.3799	0.3539	1.3294	0.0003	0.0064	0.538	500.0	
0.791	0.2681	0.3744	0.3574	1.3294	0.0003	0.0063	0.53	500.0	
0.792	0.2697	0.3707	0.3596	1.3293	0.0003	0.0062	0.5221	500.0	
0.793	0.2719	0.367	0.3611	1.3293	0.0003	0.0061	0.5142	500.0	
0.794	0.2741	0.359	0.3669	1.3292	0.0003	0.006	0.5064	500.0	
0.795	0.2756	0.3541	0.3702	1.3292	0.0003	0.0059	0.4986	500.0	
0.796	0.2809	0.3468	0.3723	1.3292	0.0003	0.0058	0.4906	500.0	
0.797	0.2852	0.3397	0.3751	1.3291	0.0003	0.0057	0.4828	500.0	
0.798	0.2864	0.3306	0.3831	1.3291	0.0003	0.0057	0.4752	500.0	
0.799	0.2917	0.3256	0.3827	1.329	0.0002	0.0056	0.4677	500.0	
0.8	0.2961	0.3174	0.3864	1.329	0.0002	0.0056	0.4603	500.0	
0.801	0.2962	0.3112	0.3926	1.329	0.0002	0.0055	0.4531	500.0	
0.802	0.302	0.3052	0.3928	1.329	0.0002	0.0055	0.4461	500.0	
0.803	0.3063	0.2991	0.3946	1.329	0.0002	0.0054	0.4392	500.0	
0.804	0.3091	0.2935	0.3974	1.329	0.0002	0.0054	0.4325	500.0	
0.805	0.3117	0.2871	0.4011	1.329	0.0002	0.0054	0.426	500.0	
0.806	0.3128	0.2854	0.4018	1.329	0.0002	0.0053	0.42	500.0	
0.807	0.3141	0.2841	0.4018	1.329	0.0002	0.0053	0.4142	500.0	
0.808	0.3144	0.2826	0.403	1.329	0.0002	0.0053	0.4086	500.0	
0.809	0.3171	0.2819	0.4009	1.329	0.0002	0.0053	0.4031	500.0	
0.81	0.3165	0.2799	0.4037	1.329	0.0002	0.0052	0.3977	500.0	
0.811	0.318	0.2801	0.4019	1.329	0.0002	0.0052	0.3924	500.0	
0.812	0.3197	0.28	0.4003	1.329	0.0002	0.0052	0.3872	500.0	
0.813	0.3203	0.2799	0.3998	1.329	0.0002	0.0052	0.3822	500.0	
0.814	0.3217	0.2791	0.3991	1.329	0.0002	0.0052	0.3772	500.0	
0.815	0.3233	0.2801	0.3965	1.329	0.0002	0.0052	0.3723	500.0	
0.816	0.3253	0.2764	0.3983	1.329	0.0002	0.0052	0.3673	500.0	
0.817	0.3323	0.2616	0.4062	1.329	0.0002	0.0052	0.3617	500.0	
0.818	0.3407	0.2464	0.4128	1.329	0.0002	0.0052	0.3562	500.0	
0.819	0.3508	0.2302	0.419	1.329	0.0002	0.0052	0.3509	500.0	
0.82	0.3594	0.2164	0.4242	1.329	0.0001	0.0052	0.3456	500.0	
0.821	0.3685	0.1979	0.4336	1.329	0.0001	0.0052	0.3403	500.0	
0.822	0.3774	0.1806	0.442	1.329	0.0001	0.0052	0.3352	500.0	
0.823	0.3922	0.1612	0.4466	1.329	0.0001	0.0052	0.3301	500.0	
0.824	0.4006	0.1406	0.4588	1.329	0.0001	0.0052	0.3251	500.0	
0.825	0.4107	0.1179	0.4714	1.329	0.0001	0.0052	0.3202	500.0	
0.826	0.4277	0.0936	0.4786	1.329	0.0001	0.0052	0.3152	500.0	
0.827	0.436	0.0781	0.486	1.329	0.0	0.0053	0.3108	500.0	
0.828	0.4352	0.0801	0.4847	1.329	0.0	0.0053	0.3069	500.0	
0.829	0.4368	0.0827	0.4805	1.329	0.0	0.0053	0.3031	500.0	
0.83	0.4409	0.0854	0.4737	1.329	0.0	0.0053	0.2992	500.0	
0.831	0.4393	0.0893	0.4714	1.329	0.0001	0.0054	0.2953	500.0	
0.832	0.4403	0.0941	0.4656	1.329	0.0001	0.0054	0.2914	500.0	
0.833	0.4363	0.1003	0.4634	1.329	0.0001	0.0055	0.2873	500.0	
0.834	0.4365	0.1081	0.4554	1.329	0.0001	0.0055	0.2831	500.0	
0.835	0.4397	0.1177	0.4426	1.329	0.0001	0.0056	0.2786	500.0	
0.836	0.4345	0.1298	0.4357	1.329	0.0001	0.0057	0.2737	500.0	
0.837	0.4356	0.1455	0.419	1.329	0.0001	0.0059	0.2681	500.0	
0.838	0.4323	0.1672	0.4005	1.329	0.0001	0.0061	0.2614	500.0	
0.839	0.4317	0.1954	0.3729	1.329	0.0001	0.0064	0.253	500.0	
0.84	0.4245	0.236	0.3395	1.329	0.0002	0.0068	0.2418	500.0	
0.841	0.4135	0.2918	0.2947	1.329	0.0002	0.0074	0.2261	500.0	
0.842	0.4038	0.3652	0.231	1.329	0.0003	0.0084	0.2036	500.0	
0.843	0.3903	0.4507	0.159	1.329	0.0004	0.01	0.1723	500.0	
0.844	0.3817	0.5224	0.0959	1.329	0.0006	0.0119	0.1339	500.0	
0.845	0.3797	0.5488	0.0715	1.329	0.0006	0.0129	0.0984	500.0	
0.846	0.3907	0.5149	0.0945	1.329	0.0005	0.0117	0.0788	500.0	
0.847	0.4106	0.4375	0.1519	1.329	0.0004	0.0097	0.078	500.0	
0.848	0.4318	0.3503	0.2179	1.329	0.0003	0.0083	0.0878	500.0	
0.849	0.4474	0.2819	0.2707	1.329	0.0002	0.0074	0.1	500.0	
0.85	0.4564	0.2291	0.3145	1.329	0.0001	0.0069	0.1106	500.0	
0.851	0.4646	0.1932	0.3422	1.329	0.0001	0.0066	0.1186	500.0	
0.852	0.4737	0.1677	0.3586	1.3289	0.0001	0.0064	0.1242	500.0	
0.853	0.4784	0.1506	0.371	1.3289	0.0001	0.0063	0.1278	500.0	
0.854	0.4826	0.1378	0.3797	1.3288	0.0001	0.0063	0.1297	500.0	
0.855	0.4906	0.1292	0.3801	1.3288	0.0001	0.0063	0.1304	500.0	
0.856	0.4924	0.1231	0.3845	1.3288	0.0001	0.0063	0.1302	500.0	
0.857	0.4948	0.1188	0.3864	1.3287	0.0001	0.0064	0.1292	500.0	
0.858	0.499	0.1158	0.3851	1.3287	0.0001	0.0064	0.1278	500.0	
0.859	0.5029	0.115	0.3821	1.3286	0.0001	0.0065	0.1259	500.0	
0.86	0.5074	0.1144	0.3782	1.3286	0.0001	0.0067	0.1237	500.0	
0.861	0.5117	0.1147	0.3736	1.3286	0.0001	0.0068	0.1214	500.0	
0.862	0.5138	0.1165	0.3697	1.3285	0.0001	0.0069	0.119	500.0	
0.863	0.5212	0.1176	0.3612	1.3285	0.0001	0.0071	0.1166	500.0	
0.864	0.5231	0.1203	0.3566	1.3284	0.0001	0.0073	0.1143	500.0	
0.865	0.5277	0.1232	0.3491	1.3284	0.0001	0.0075	0.1122	500.0	
0.866	0.5328	0.126	0.3412	1.3284	0.0001	0.0077	0.1103	500.0	
0.867	0.5387	0.1292	0.332	1.3283	0.0001	0.008	0.1087	500.0	
0.868	0.5424	0.1336	0.324	1.3283	0.0001	0.0082	0.1075	500.0	
0.869	0.5465	0.138	0.3155	1.3282	0.0001	0.0085	0.1067	500.0	
0.87	0.5497	0.1426	0.3077	1.3282	0.0001	0.0089	0.1065	500.0	
0.871	0.5583	0.1459	0.2958	1.3282	0.0001	0.0092	0.1068	500.0	
0.872	0.5578	0.1518	0.2904	1.3281	0.0001	0.0095	0.1077	500.0	
0.873	0.5642	0.1555	0.2803	1.3281	0.0001	0.0099	0.1092	500.0	
0.874	0.5702	0.1593	0.2705	1.328	0.0001	0.0102	0.1115	500.0	
0.875	0.5713	0.164	0.2647	1.328	0.0001	0.0106	0.1143	500.0	
0.876	0.5766	0.1671	0.2564	1.328	0.0001	0.0109	0.1179	500.0	
0.877	0.5745	0.1698	0.2557	1.328	0.0001	0.0112	0.122	500.0	
0.878	0.5758	0.172	0.2521	1.328	0.0001	0.0114	0.1267	500.0	
0.879	0.5787	0.1719	0.2493	1.328	0.0001	0.0116	0.1319	500.0	
0.88	0.5815	0.1722	0.2463	1.328	0.0001	0.0117	0.1376	500.0	
0.881	0.5799	0.1708	0.2493	1.328	0.0001	0.0117	0.1437	500.0	
0.882	0.5771	0.1698	0.2531	1.328	0.0001	0.0117	0.15	500.0	
0.883	0.5797	0.1652	0.2551	1.328	0.0001	0.0116	0.1566	500.0	
0.884	0.5755	0.1631	0.2614	1.328	0.0001	0.0114	0.1632	500.0	
0.885	0.5765	0.1571	0.2664	1.328	0.0001	0.0112	0.1698	500.0	
0.886	0.5721	0.1526	0.2753	1.328	0.0001	0.0109	0.1764	500.0	
0.887	0.5682	0.148	0.2838	1.328	0.0001	0.0106	0.1829	500.0	
0.888	0.5623	0.143	0.2947	1.328	0.0001	0.0103	0.1891	500.0	
0.889	0.5575	0.1371	0.3054	1.328	0.0001	0.01	0.1952	500.0	
0.89	0.5529	0.1315	0.3157	1.328	0.0001	0.0096	0.2009	500.0	
0.891	0.5483	0.1262	0.3255	1.328	0.0001	0.0093	0.2063	500.0	
0.892	0.5418	0.1212	0.337	1.328	0.0001	0.009	0.2114	500.0	
0.893	0.5392	0.1162	0.3446	1.328	0.0001	0.0086	0.2161	500.0	
0.894	0.5275	0.1118	0.3606	1.328	0.0001	0.0083	0.2204	500.0	
0.895	0.5228	0.1082	0.3691	1.328	0.0001	0.008	0.2244	500.0	
0.896	0.519	0.1046	0.3764	1.328	0.0001	0.0077	0.228	500.0	
0.897	0.5148	0.1	0.3853	1.328	0.0001	0.0075	0.2313	500.0	
