Sim 1

Solar R: 0.2544
Solar A: 0.5598
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.859	0.1668	0.8272	0.006	1.3102	0.0028	0.0193	0.4373	500.0	
1.86	0.1658	0.8281	0.0061	1.3102	0.0028	0.0193	0.4387	500.0	
1.861	0.165	0.829	0.006	1.3102	0.0028	0.0192	0.4401	500.0	
1.862	0.1623	0.8319	0.0058	1.3101	0.0029	0.0191	0.4415	500.0	
1.863	0.1596	0.8347	0.0057	1.3101	0.0029	0.0191	0.4429	500.0	
1.864	0.1591	0.8353	0.0055	1.3101	0.0029	0.019	0.4443	500.0	
1.865	0.1569	0.8376	0.0055	1.3101	0.003	0.0189	0.4456	500.0	
1.866	0.1549	0.8397	0.0054	1.31	0.003	0.0189	0.447	500.0	
1.867	0.1529	0.8417	0.0054	1.31	0.003	0.0188	0.4483	500.0	
1.868	0.1501	0.8446	0.0053	1.31	0.003	0.0187	0.4497	500.0	
1.869	0.1495	0.8453	0.0051	1.3099	0.0031	0.0187	0.451	500.0	
1.87	0.1477	0.8472	0.0051	1.3099	0.0031	0.0186	0.4523	500.0	
1.871	0.1462	0.8487	0.0051	1.3099	0.0031	0.0185	0.4536	500.0	
1.872	0.1457	0.8493	0.005	1.3098	0.0032	0.0185	0.4549	500.0	
1.873	0.1436	0.8514	0.0049	1.3098	0.0032	0.0184	0.4562	500.0	
1.874	0.1405	0.8545	0.005	1.3098	0.0032	0.0183	0.4575	500.0	
1.875	0.1392	0.8559	0.0048	1.3098	0.0033	0.0182	0.4588	500.0	
1.876	0.1386	0.8566	0.0048	1.3097	0.0033	0.0182	0.46	500.0	
1.877	0.1368	0.8584	0.0048	1.3097	0.0033	0.0181	0.4613	500.0	
1.878	0.1351	0.8602	0.0047	1.3097	0.0034	0.018	0.4625	500.0	
1.879	0.1339	0.8615	0.0046	1.3096	0.0034	0.018	0.4638	500.0	
1.88	0.1316	0.864	0.0043	1.3096	0.0034	0.0179	0.465	500.0	
1.881	0.129	0.8663	0.0046	1.3096	0.0035	0.0178	0.4662	500.0	
1.882	0.1294	0.8662	0.0043	1.3095	0.0035	0.0177	0.4674	500.0	
1.883	0.127	0.8686	0.0045	1.3095	0.0035	0.0176	0.4686	500.0	
1.884	0.1258	0.8699	0.0043	1.3095	0.0035	0.0176	0.4697	500.0	
1.885	0.1231	0.8726	0.0043	1.3094	0.0036	0.0175	0.4709	500.0	
1.886	0.1227	0.8731	0.0042	1.3094	0.0036	0.0174	0.4721	500.0	
1.887	0.1211	0.8746	0.0043	1.3094	0.0036	0.0173	0.4732	500.0	
1.888	0.1204	0.8753	0.0043	1.3094	0.0037	0.0173	0.4743	500.0	
1.889	0.1184	0.8775	0.0042	1.3093	0.0037	0.0172	0.4754	500.0	
1.89	0.1172	0.8786	0.0042	1.3093	0.0037	0.0171	0.4766	500.0	
1.891	0.1158	0.8802	0.004	1.3093	0.0038	0.017	0.4776	500.0	
1.892	0.115	0.8811	0.0039	1.3092	0.0038	0.0169	0.4787	500.0	
1.893	0.1145	0.8814	0.0041	1.3092	0.0038	0.0169	0.4798	500.0	
1.894	0.1128	0.8834	0.0038	1.3092	0.0039	0.0168	0.4809	500.0	
1.895	0.1111	0.885	0.0039	1.3092	0.0039	0.0167	0.4819	500.0	
1.896	0.1102	0.8857	0.0041	1.3091	0.0039	0.0166	0.4829	500.0	
1.897	0.1095	0.8867	0.0038	1.3091	0.0039	0.0165	0.484	500.0	
1.898	0.1084	0.8878	0.0037	1.3091	0.004	0.0165	0.485	500.0	
1.899	0.1069	0.8891	0.0039	1.309	0.004	0.0164	0.486	500.0	
1.9	0.1054	0.8907	0.0039	1.309	0.004	0.0163	0.487	500.0	
1.901	0.1036	0.8926	0.0038	1.309	0.0041	0.0162	0.4879	500.0	
1.902	0.1038	0.8922	0.004	1.3089	0.0041	0.0161	0.4889	500.0	
1.903	0.103	0.8933	0.0037	1.3089	0.0041	0.0161	0.4898	500.0	
1.904	0.1008	0.8956	0.0036	1.3089	0.0042	0.016	0.4908	500.0	
1.905	0.1004	0.8958	0.0037	1.3088	0.0042	0.0159	0.4917	500.0	
1.906	0.0982	0.8982	0.0037	1.3088	0.0042	0.0158	0.4926	500.0	
1.907	0.0978	0.8986	0.0036	1.3088	0.0043	0.0157	0.4935	500.0	
1.908	0.0971	0.8993	0.0036	1.3088	0.0043	0.0157	0.4944	500.0	
1.909	0.0959	0.9006	0.0035	1.3087	0.0043	0.0156	0.4953	500.0	
1.91	0.095	0.9016	0.0034	1.3087	0.0043	0.0155	0.4961	500.0	
1.911	0.0929	0.9036	0.0035	1.3087	0.0044	0.0154	0.497	500.0	
1.912	0.0936	0.9029	0.0035	1.3086	0.0044	0.0153	0.4978	500.0	
1.913	0.0922	0.9044	0.0033	1.3086	0.0044	0.0153	0.4986	500.0	
1.914	0.0911	0.9055	0.0034	1.3086	0.0045	0.0152	0.4994	500.0	
1.915	0.0906	0.9058	0.0036	1.3086	0.0045	0.0151	0.5002	500.0	
1.916	0.0878	0.9087	0.0035	1.3085	0.0045	0.015	0.501	500.0	
1.917	0.0876	0.909	0.0034	1.3085	0.0046	0.0149	0.5018	500.0	
1.918	0.0878	0.9088	0.0034	1.3085	0.0046	0.0149	0.5025	500.0	
1.919	0.0852	0.9116	0.0033	1.3084	0.0046	0.0148	0.5033	500.0	
1.92	0.0861	0.9105	0.0033	1.3084	0.0046	0.0147	0.504	500.0	
1.921	0.084	0.9126	0.0034	1.3084	0.0047	0.0146	0.5047	500.0	
1.922	0.0845	0.9122	0.0033	1.3083	0.0047	0.0145	0.5054	500.0	
1.923	0.0831	0.9138	0.0031	1.3083	0.0047	0.0145	0.5061	500.0	
1.924	0.0821	0.9147	0.0032	1.3083	0.0048	0.0144	0.5068	500.0	
1.925	0.0821	0.9147	0.0032	1.3083	0.0048	0.0143	0.5075	500.0	
1.926	0.0806	0.9162	0.0032	1.3082	0.0048	0.0142	0.5081	500.0	
1.927	0.0806	0.9163	0.0032	1.3082	0.0049	0.0141	0.5088	500.0	
1.928	0.079	0.9178	0.0032	1.3082	0.0049	0.0141	0.5094	500.0	
1.929	0.0774	0.9193	0.0032	1.3081	0.0049	0.014	0.51	500.0	
1.93	0.078	0.919	0.003	1.3081	0.0049	0.0139	0.5106	500.0	
1.931	0.0765	0.9203	0.0031	1.3081	0.005	0.0138	0.5112	500.0	
1.932	0.0756	0.9212	0.0032	1.308	0.005	0.0138	0.5118	500.0	
1.933	0.075	0.9219	0.0031	1.308	0.005	0.0137	0.5123	500.0	
1.934	0.0742	0.9225	0.0032	1.308	0.0051	0.0136	0.5129	500.0	
1.935	0.0739	0.9231	0.0031	1.308	0.0051	0.0135	0.5134	500.0	
1.936	0.0729	0.924	0.0032	1.3079	0.0051	0.0135	0.5139	500.0	
1.937	0.0731	0.9238	0.0031	1.3079	0.0051	0.0134	0.5144	500.0	
1.938	0.0723	0.9247	0.003	1.3079	0.0052	0.0133	0.5149	500.0	
1.939	0.0709	0.926	0.0032	1.3078	0.0052	0.0132	0.5154	500.0	
1.94	0.0706	0.9264	0.003	1.3078	0.0052	0.0132	0.5159	500.0	
1.941	0.0701	0.9268	0.0031	1.3078	0.0053	0.0131	0.5164	500.0	
1.942	0.069	0.9281	0.003	1.3077	0.0053	0.013	0.5168	500.0	
1.943	0.0685	0.9284	0.0031	1.3077	0.0053	0.013	0.5172	500.0	
1.944	0.067	0.9299	0.003	1.3077	0.0054	0.0129	0.5177	500.0	
1.945	0.0672	0.9298	0.003	1.3076	0.0054	0.0128	0.5181	500.0	
1.946	0.0672	0.9298	0.0029	1.3076	0.0054	0.0127	0.5185	500.0	
1.947	0.0659	0.9311	0.003	1.3076	0.0054	0.0127	0.5188	500.0	
1.948	0.066	0.9312	0.0028	1.3076	0.0055	0.0126	0.5192	500.0	
1.949	0.0643	0.9326	0.0031	1.3075	0.0055	0.0125	0.5196	500.0	
1.95	0.0646	0.9325	0.0029	1.3075	0.0055	0.0125	0.5199	500.0	
1.951	0.0644	0.9328	0.0029	1.3075	0.0056	0.0124	0.5203	500.0	
1.952	0.0633	0.9338	0.0029	1.3074	0.0056	0.0123	0.5206	500.0	
1.953	0.0626	0.9344	0.003	1.3074	0.0056	0.0123	0.5209	500.0	
1.954	0.0626	0.9345	0.0029	1.3074	0.0056	0.0122	0.5212	500.0	
1.955	0.0626	0.9346	0.0029	1.3074	0.0057	0.0121	0.5215	500.0	
1.956	0.0612	0.9359	0.0029	1.3073	0.0057	0.0121	0.5218	500.0	
1.957	0.0614	0.9357	0.0029	1.3073	0.0057	0.012	0.522	500.0	
1.958	0.06	0.9372	0.0028	1.3073	0.0058	0.0119	0.5223	500.0	
1.959	0.0601	0.937	0.0028	1.3072	0.0058	0.0119	0.5225	500.0	
1.96	0.0589	0.9383	0.0028	1.3072	0.0058	0.0118	0.5228	500.0	
1.961	0.0586	0.9386	0.0028	1.3072	0.0058	0.0117	0.523	500.0	
1.962	0.0588	0.9384	0.0027	1.3071	0.0059	0.0117	0.5232	500.0	
1.963	0.058	0.9391	0.0028	1.3071	0.0059	0.0116	0.5234	500.0	
1.964	0.0576	0.9396	0.0028	1.3071	0.0059	0.0116	0.5236	500.0	
1.965	0.0569	0.9405	0.0026	1.307	0.006	0.0115	0.5237	500.0	
1.966	0.0568	0.9404	0.0028	1.307	0.006	0.0114	0.5239	500.0	
1.967	0.0563	0.941	0.0027	1.307	0.006	0.0114	0.524	500.0	
1.968	0.0553	0.9421	0.0026	1.307	0.006	0.0113	0.5242	500.0	
1.969	0.0559	0.9415	0.0026	1.3069	0.0061	0.0112	0.5243	500.0	
1.97	0.0548	0.9425	0.0026	1.3069	0.0061	0.0112	0.5244	500.0	
1.971	0.0543	0.943	0.0027	1.3069	0.0061	0.0111	0.5245	500.0	
1.972	0.0537	0.9436	0.0026	1.3068	0.0062	0.0111	0.5246	500.0	
1.973	0.0539	0.9433	0.0028	1.3068	0.0062	0.011	0.5247	500.0	
1.974	0.054	0.9433	0.0027	1.3068	0.0062	0.0109	0.5248	500.0	
1.975	0.0531	0.9442	0.0026	1.3068	0.0062	0.0109	0.5249	500.0	
1.976	0.0528	0.9446	0.0026	1.3067	0.0063	0.0108	0.5249	500.0	
1.977	0.0526	0.9449	0.0025	1.3067	0.0063	0.0108	0.525	500.0	
1.978	0.0526	0.945	0.0025	1.3067	0.0063	0.0107	0.525	500.0	
1.979	0.0515	0.9459	0.0026	1.3066	0.0064	0.0107	0.525	500.0	
1.98	0.051	0.9464	0.0025	1.3066	0.0064	0.0106	0.525	500.0	
1.981	0.0505	0.947	0.0025	1.3066	0.0064	0.0106	0.525	500.0	
1.982	0.0502	0.9472	0.0026	1.3065	0.0064	0.0105	0.525	500.0	
1.983	0.0506	0.9469	0.0025	1.3065	0.0065	0.0104	0.525	500.0	
1.984	0.0506	0.947	0.0024	1.3065	0.0065	0.0104	0.525	500.0	
1.985	0.0497	0.9478	0.0025	1.3065	0.0065	0.0103	0.525	500.0	
1.986	0.0492	0.9484	0.0024	1.3064	0.0065	0.0103	0.5249	500.0	
1.987	0.0494	0.9482	0.0025	1.3064	0.0066	0.0102	0.5249	500.0	
1.988	0.0494	0.9482	0.0024	1.3064	0.0066	0.0102	0.5248	500.0	
1.989	0.0486	0.949	0.0025	1.3063	0.0066	0.0101	0.5247	500.0	
1.99	0.048	0.9496	0.0024	1.3063	0.0067	0.0101	0.5247	500.0	
1.991	0.048	0.9496	0.0024	1.3063	0.0067	0.01	0.5246	500.0	
1.992	0.047	0.9506	0.0025	1.3062	0.0067	0.01	0.5245	500.0	
1.993	0.0478	0.9498	0.0023	1.3062	0.0067	0.0099	0.5244	500.0	
1.994	0.0472	0.9503	0.0024	1.3062	0.0068	0.0099	0.5243	500.0	
1.995	0.047	0.9508	0.0022	1.3062	0.0068	0.0098	0.5241	500.0	
1.996	0.0463	0.9511	0.0025	1.3061	0.0068	0.0098	0.524	500.0	
1.997	0.0461	0.9514	0.0024	1.3061	0.0069	0.0097	0.5239	500.0	
1.998	0.0456	0.9519	0.0025	1.3061	0.0069	0.0097	0.5237	500.0	
1.999	0.0455	0.9522	0.0023	1.306	0.0069	0.0096	0.5236	500.0	
2.0	0.0454	0.9524	0.0022	1.306	0.0069	0.0096	0.5234	500.0	
2.001	0.0457	0.9519	0.0024	1.306	0.0069	0.0095	0.5232	500.0	
2.002	0.0452	0.9525	0.0022	1.3059	0.0069	0.0095	0.523	500.0	
2.003	0.0454	0.9522	0.0023	1.3058	0.0068	0.0094	0.5229	500.0	
2.004	0.0454	0.9521	0.0025	1.3058	0.0068	0.0094	0.5227	500.0	
2.005	0.0452	0.9523	0.0025	1.3058	0.0068	0.0093	0.5225	500.0	
2.006	0.0456	0.9517	0.0027	1.3057	0.0068	0.0093	0.5223	500.0	
2.007	0.0455	0.9518	0.0027	1.3056	0.0067	0.0093	0.522	500.0	
2.008	0.0452	0.952	0.0028	1.3056	0.0067	0.0092	0.5218	500.0	
2.009	0.0456	0.9515	0.0028	1.3056	0.0067	0.0092	0.5216	500.0	
2.01	0.0447	0.9525	0.0029	1.3055	0.0066	0.0091	0.5213	500.0	
2.011	0.0448	0.952	0.0032	1.3054	0.0066	0.0091	0.5211	500.0	
2.012	0.0456	0.9513	0.0031	1.3054	0.0066	0.009	0.5209	500.0	
2.013	0.0457	0.9512	0.0032	1.3054	0.0066	0.009	0.5206	500.0	
2.014	0.0454	0.9512	0.0034	1.3053	0.0065	0.009	0.5203	500.0	
2.015	0.0456	0.9511	0.0032	1.3052	0.0065	0.0089	0.5201	500.0	
2.016	0.0458	0.9507	0.0035	1.3052	0.0065	0.0089	0.5198	500.0	
2.017	0.0457	0.9506	0.0038	1.3052	0.0064	0.0088	0.5195	500.0	
2.018	0.0454	0.9511	0.0036	1.3051	0.0064	0.0088	0.5192	500.0	
2.019	0.0454	0.951	0.0036	1.305	0.0064	0.0088	0.5189	500.0	
2.02	0.0454	0.9509	0.0037	1.305	0.0064	0.0087	0.5186	500.0	
2.021	0.0456	0.9505	0.0039	1.305	0.0063	0.0087	0.5183	500.0	
2.022	0.0459	0.9502	0.0039	1.3049	0.0063	0.0086	0.518	500.0	
2.023	0.0453	0.9506	0.0042	1.3048	0.0063	0.0086	0.5177	500.0	
2.024	0.046	0.9498	0.0042	1.3048	0.0062	0.0086	0.5173	500.0	
2.025	0.0457	0.95	0.0042	1.3048	0.0062	0.0085	0.517	500.0	
2.026	0.0457	0.9499	0.0045	1.3047	0.0062	0.0085	0.5167	500.0	
2.027	0.0458	0.9497	0.0044	1.3046	0.0062	0.0084	0.5163	500.0	
2.028	0.0462	0.9493	0.0046	1.3046	0.0061	0.0084	0.516	500.0	
2.029	0.0456	0.9496	0.0049	1.3046	0.0061	0.0084	0.5156	500.0	
2.03	0.0461	0.9491	0.0048	1.3045	0.0061	0.0083	0.5153	500.0	
2.031	0.0452	0.9499	0.0049	1.3045	0.006	0.0083	0.5149	500.0	
2.032	0.0458	0.9491	0.0051	1.3044	0.006	0.0083	0.5145	500.0	
2.033	0.0456	0.9492	0.0052	1.3044	0.006	0.0082	0.5142	500.0	
2.034	0.0455	0.9492	0.0054	1.3043	0.006	0.0082	0.5138	500.0	
2.035	0.0459	0.9487	0.0054	1.3043	0.0059	0.0082	0.5134	500.0	
2.036	0.0461	0.9485	0.0054	1.3042	0.0059	0.0081	0.513	500.0	
2.037	0.0454	0.9488	0.0058	1.3042	0.0059	0.0081	0.5126	500.0	
2.038	0.0464	0.9477	0.0059	1.3041	0.0058	0.008	0.5122	500.0	
2.039	0.0455	0.9485	0.006	1.3041	0.0058	0.008	0.5118	500.0	
2.04	0.0464	0.9475	0.0062	1.304	0.0058	0.008	0.5114	500.0	
2.041	0.046	0.9475	0.0065	1.304	0.0058	0.0079	0.511	500.0	
2.042	0.0461	0.9477	0.0062	1.3039	0.0057	0.0079	0.5106	500.0	
2.043	0.0463	0.947	0.0067	1.3038	0.0057	0.0079	0.5101	500.0	
2.044	0.0464	0.9468	0.0068	1.3038	0.0057	0.0078	0.5097	500.0	
2.045	0.0464	0.9467	0.0069	1.3038	0.0057	0.0078	0.5093	500.0	
2.046	0.0464	0.9465	0.0071	1.3037	0.0056	0.0078	0.5088	500.0	
2.047	0.046	0.9469	0.0071	1.3036	0.0056	0.0077	0.5084	500.0	
2.048	0.0471	0.9456	0.0072	1.3036	0.0056	0.0077	0.5079	500.0	
2.049	0.0465	0.9458	0.0077	1.3036	0.0055	0.0077	0.5075	500.0	
2.05	0.0464	0.9458	0.0077	1.3035	0.0055	0.0076	0.507	500.0	
2.051	0.0469	0.945	0.0081	1.3034	0.0055	0.0076	0.5066	500.0	
2.052	0.0467	0.9452	0.0081	1.3034	0.0055	0.0076	0.5061	500.0	
2.053	0.0467	0.9452	0.0081	1.3034	0.0054	0.0076	0.5057	500.0	
2.054	0.0468	0.9449	0.0083	1.3033	0.0054	0.0075	0.5052	500.0	
2.055	0.0468	0.9447	0.0085	1.3032	0.0054	0.0075	0.5047	500.0	
2.056	0.0467	0.9445	0.0088	1.3032	0.0053	0.0075	0.5042	500.0	
2.057	0.0469	0.9443	0.0088	1.3032	0.0053	0.0074	0.5038	500.0	
2.058	0.0471	0.944	0.0089	1.3031	0.0053	0.0074	0.5033	500.0	
2.059	0.0476	0.943	0.0094	1.303	0.0053	0.0074	0.5028	500.0	
2.06	0.0467	0.9435	0.0098	1.303	0.0052	0.0073	0.5023	500.0	
2.061	0.0478	0.9423	0.0099	1.303	0.0052	0.0073	0.5018	500.0	
2.062	0.0479	0.9421	0.0099	1.3029	0.0052	0.0073	0.5013	500.0	
2.063	0.0477	0.9423	0.0101	1.3028	0.0052	0.0073	0.5008	500.0	
2.064	0.0478	0.9416	0.0106	1.3028	0.0051	0.0072	0.5003	500.0	
2.065	0.0478	0.9417	0.0105	1.3028	0.0051	0.0072	0.4998	500.0	
2.066	0.0482	0.941	0.0108	1.3027	0.0051	0.0072	0.4993	500.0	
2.067	0.0481	0.9408	0.0111	1.3026	0.005	0.0071	0.4988	500.0	
2.068	0.0478	0.9406	0.0116	1.3026	0.005	0.0071	0.4983	500.0	
2.069	0.0481	0.9404	0.0114	1.3026	0.005	0.0071	0.4978	500.0	
2.07	0.048	0.9399	0.0121	1.3025	0.005	0.0071	0.4972	500.0	
2.071	0.0482	0.9398	0.012	1.3025	0.0049	0.007	0.4967	500.0	
2.072	0.0485	0.9392	0.0122	1.3024	0.0049	0.007	0.4962	500.0	
2.073	0.0493	0.9382	0.0125	1.3024	0.0049	0.007	0.4957	500.0	
2.074	0.0488	0.9381	0.0131	1.3023	0.0049	0.0069	0.4951	500.0	
2.075	0.0485	0.9384	0.013	1.3023	0.0048	0.0069	0.4946	500.0	
2.076	0.0486	0.9383	0.0132	1.3022	0.0048	0.0069	0.4941	500.0	
2.077	0.0489	0.9377	0.0135	1.3022	0.0048	0.0069	0.4935	500.0	
2.078	0.049	0.9373	0.0137	1.3021	0.0048	0.0068	0.493	500.0	
2.079	0.0497	0.936	0.0143	1.3021	0.0047	0.0068	0.4924	500.0	
2.08	0.0488	0.9367	0.0146	1.302	0.0047	0.0068	0.4919	500.0	
2.081	0.049	0.9359	0.0151	1.302	0.0047	0.0068	0.4913	500.0	
2.082	0.0495	0.9356	0.0149	1.3019	0.0046	0.0067	0.4908	500.0	
2.083	0.0497	0.9345	0.0157	1.3018	0.0046	0.0067	0.4902	500.0	
2.084	0.0496	0.9348	0.0156	1.3018	0.0046	0.0067	0.4897	500.0	
2.085	0.0505	0.9332	0.0163	1.3018	0.0046	0.0067	0.4891	500.0	
2.086	0.0499	0.9335	0.0166	1.3017	0.0045	0.0066	0.4886	500.0	
2.087	0.0497	0.9333	0.017	1.3016	0.0045	0.0066	0.488	500.0	
2.088	0.0499	0.9333	0.0168	1.3016	0.0045	0.0066	0.4875	500.0	
2.089	0.0502	0.9323	0.0175	1.3016	0.0045	0.0066	0.4869	500.0	
2.09	0.0505	0.9321	0.0174	1.3015	0.0044	0.0065	0.4863	500.0	
2.091	0.0505	0.9317	0.0178	1.3014	0.0044	0.0065	0.4858	500.0	
2.092	0.0507	0.9312	0.018	1.3014	0.0044	0.0065	0.4852	500.0	
2.093	0.0513	0.9302	0.0184	1.3014	0.0043	0.0065	0.4846	500.0	
2.094	0.0511	0.9295	0.0193	1.3013	0.0043	0.0064	0.4841	500.0	
2.095	0.0508	0.9295	0.0197	1.3012	0.0043	0.0064	0.4835	500.0	
2.096	0.0516	0.9278	0.0206	1.3012	0.0043	0.0064	0.4829	500.0	
2.097	0.0505	0.9289	0.0205	1.3012	0.0042	0.0064	0.4823	500.0	
2.098	0.0516	0.9274	0.021	1.3011	0.0042	0.0064	0.4817	500.0	
2.099	0.052	0.9268	0.0212	1.301	0.0042	0.0063	0.4812	500.0	
2.1	0.052	0.9261	0.0219	1.301	0.0042	0.0063	0.4806	500.0	
2.101	0.052	0.9264	0.0217	1.301	0.0041	0.0063	0.48	500.0	
2.102	0.0523	0.9247	0.0229	1.3009	0.0041	0.0063	0.4794	500.0	
2.103	0.0523	0.9248	0.0229	1.3008	0.0041	0.0062	0.4788	500.0	
2.104	0.0528	0.9235	0.0236	1.3008	0.0041	0.0062	0.4782	500.0	
2.105	0.0532	0.9229	0.0239	1.3008	0.004	0.0062	0.4777	500.0	
2.106	0.0526	0.9226	0.0247	1.3007	0.004	0.0062	0.4771	500.0	
2.107	0.0527	0.9223	0.025	1.3006	0.004	0.0062	0.4765	500.0	
2.108	0.0528	0.9215	0.0257	1.3006	0.004	0.0061	0.4759	500.0	
2.109	0.0534	0.921	0.0256	1.3006	0.0039	0.0061	0.4753	500.0	
2.11	0.0536	0.9196	0.0268	1.3005	0.0039	0.0061	0.4747	500.0	
2.111	0.0527	0.9204	0.0269	1.3005	0.0039	0.0061	0.4741	500.0	
2.112	0.0535	0.919	0.0275	1.3004	0.0039	0.0061	0.4735	500.0	
2.113	0.0541	0.9182	0.0277	1.3004	0.0038	0.006	0.4729	500.0	
2.114	0.054	0.9173	0.0287	1.3003	0.0038	0.006	0.4723	500.0	
2.115	0.0545	0.9163	0.0292	1.3003	0.0038	0.006	0.4717	500.0	
2.116	0.0544	0.9163	0.0292	1.3002	0.0037	0.006	0.4711	500.0	
2.117	0.0551	0.9144	0.0304	1.3002	0.0037	0.006	0.4705	500.0	
2.118	0.0553	0.9143	0.0304	1.3001	0.0037	0.0059	0.4699	500.0	
2.119	0.0548	0.9139	0.0313	1.3001	0.0037	0.0059	0.4693	500.0	
2.12	0.0552	0.9135	0.0313	1.3	0.0036	0.0059	0.4687	500.0	
2.121	0.0556	0.9123	0.0321	1.3	0.0036	0.0059	0.4681	500.0	
2.122	0.0559	0.911	0.0331	1.2999	0.0036	0.0059	0.4675	500.0	
2.123	0.0557	0.9106	0.0337	1.2998	0.0036	0.0058	0.4669	500.0	
2.124	0.056	0.9092	0.0348	1.2998	0.0035	0.0058	0.4663	500.0	
2.125	0.0564	0.9088	0.0348	1.2998	0.0035	0.0058	0.4657	500.0	
2.126	0.0564	0.9077	0.0359	1.2997	0.0035	0.0058	0.4651	500.0	
2.127	0.057	0.9062	0.0368	1.2996	0.0035	0.0058	0.4645	500.0	
2.128	0.058	0.905	0.037	1.2996	0.0034	0.0057	0.4639	500.0	
2.129	0.0573	0.9048	0.0378	1.2996	0.0034	0.0057	0.4633	500.0	
2.13	0.0566	0.9053	0.0381	1.2995	0.0034	0.0057	0.4627	500.0	
2.131	0.0579	0.9033	0.0388	1.2994	0.0034	0.0057	0.4621	500.0	
2.132	0.0582	0.9026	0.0392	1.2994	0.0033	0.0057	0.4615	500.0	
2.133	0.0582	0.9011	0.0407	1.2994	0.0033	0.0056	0.4609	500.0	
2.134	0.0582	0.9002	0.0416	1.2993	0.0033	0.0056	0.4602	500.0	
2.135	0.0592	0.8992	0.0415	1.2992	0.0033	0.0056	0.4596	500.0	
2.136	0.0591	0.8986	0.0423	1.2992	0.0032	0.0056	0.459	500.0	
2.137	0.0592	0.8969	0.0439	1.2992	0.0032	0.0056	0.4584	500.0	
2.138	0.06	0.8963	0.0437	1.2991	0.0032	0.0056	0.4578	500.0	
2.139	0.0605	0.8941	0.0454	1.299	0.0032	0.0055	0.4572	500.0	
2.14	0.0603	0.8932	0.0465	1.299	0.0031	0.0055	0.4566	500.0	
2.141	0.06	0.8922	0.0478	1.299	0.0031	0.0055	0.456	500.0	
2.142	0.0612	0.8909	0.0479	1.2989	0.0031	0.0055	0.4554	500.0	
2.143	0.0604	0.8902	0.0493	1.2988	0.0031	0.0055	0.4548	500.0	
2.144	0.0608	0.8896	0.0496	1.2988	0.003	0.0054	0.4542	500.0	
2.145	0.0622	0.8877	0.0501	1.2988	0.003	0.0054	0.4535	500.0	
2.146	0.0624	0.8863	0.0513	1.2987	0.003	0.0054	0.4529	500.0	
2.147	0.0623	0.8845	0.0532	1.2986	0.003	0.0054	0.4523	500.0	
2.148	0.0634	0.8833	0.0534	1.2986	0.0029	0.0054	0.4517	500.0	
2.149	0.0634	0.8823	0.0543	1.2986	0.0029	0.0054	0.4511	500.0	
2.15	0.0632	0.882	0.0548	1.2985	0.0029	0.0053	0.4505	500.0	
2.151	0.064	0.8804	0.0556	1.2985	0.0029	0.0053	0.4499	500.0	
2.152	0.063	0.8785	0.0585	1.2984	0.0028	0.0053	0.4493	500.0	
2.153	0.0638	0.8764	0.0598	1.2984	0.0028	0.0053	0.4487	500.0	
2.154	0.0647	0.8769	0.0584	1.2983	0.0028	0.0053	0.448	500.0	
2.155	0.065	0.8743	0.0607	1.2983	0.0028	0.0053	0.4474	500.0	
2.156	0.0663	0.8723	0.0614	1.2982	0.0027	0.0053	0.4468	500.0	
2.157	0.0653	0.8716	0.0631	1.2982	0.0027	0.0052	0.4462	500.0	
2.158	0.0657	0.8705	0.0639	1.2981	0.0027	0.0052	0.4456	500.0	
2.159	0.0665	0.8694	0.0641	1.2981	0.0027	0.0052	0.445	500.0	
2.16	0.0667	0.8681	0.0653	1.298	0.0026	0.0052	0.4444	500.0	
2.161	0.0671	0.8664	0.0665	1.298	0.0026	0.0052	0.4438	500.0	
2.162	0.0674	0.8636	0.069	1.2979	0.0026	0.0052	0.4432	500.0	
2.163	0.0677	0.8627	0.0696	1.2978	0.0026	0.0051	0.4426	500.0	
2.164	0.0686	0.8616	0.0698	1.2978	0.0025	0.0051	0.442	500.0	
2.165	0.0693	0.8588	0.0719	1.2978	0.0025	0.0051	0.4413	500.0	
2.166	0.0693	0.8565	0.0742	1.2977	0.0025	0.0051	0.4407	500.0	
2.167	0.0695	0.8554	0.075	1.2976	0.0025	0.0051	0.4401	500.0	
2.168	0.0704	0.853	0.0765	1.2976	0.0024	0.0051	0.4395	500.0	
2.169	0.0714	0.8523	0.0763	1.2976	0.0024	0.005	0.4389	500.0	
2.17	0.0709	0.8505	0.0786	1.2975	0.0024	0.005	0.4383	500.0	
2.171	0.0719	0.8484	0.0798	1.2974	0.0024	0.005	0.4377	500.0	
2.172	0.072	0.8454	0.0826	1.2974	0.0023	0.005	0.4371	500.0	
2.173	0.0733	0.845	0.0817	1.2974	0.0023	0.005	0.4365	500.0	
2.174	0.0735	0.843	0.0835	1.2973	0.0023	0.005	0.4359	500.0	
2.175	0.0739	0.8402	0.0859	1.2972	0.0023	0.005	0.4353	500.0	
2.176	0.0738	0.8386	0.0875	1.2972	0.0022	0.0049	0.4347	500.0	
2.177	0.0749	0.8365	0.0886	1.2972	0.0022	0.0049	0.4341	500.0	
2.178	0.0754	0.8336	0.0909	1.2971	0.0022	0.0049	0.4335	500.0	
2.179	0.0758	0.832	0.0923	1.297	0.0022	0.0049	0.4329	500.0	
